mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	7	19/2	19/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	53							
7	7	9	9	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	54	articMarcatoBelow						
7	7	39/4	39/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	55							
7	7	10	10	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	56							
7	7	41/4	41/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	57							
7	7	9	9	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	58	articMarcatoAbove						
7	7	10	10	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	59	ornamentShortTrill						3
8	8	21/2	21/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	60							
8	8	43/4	43/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	61							
8	8	11	11	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	62							
8	8	21/2	21/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	63							
8	8	45/4	45/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	64							
8	8	23/2	23/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	65							
8	8	47/4	47/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	66							
8	8	21/2	21/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	67	articMarcatoAbove						
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	68	ornamentShortTrill						
9	9	12	12	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	69							
9	9	49/4	49/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	70							
9	9	25/2	25/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	71	articMarcatoAbove						
9	9	53/4	53/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	72							
9	9	107/8	107/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	73							
9	9	12	12	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	74							
9	9	25/2	25/2	0.75	1/8	1/8	Chord	3/8	1	2	3/16		1/8	3/2	75							
9	9	12	12	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	76							
9	9	25/2	25/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	77							
9	9	13	13	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	78							
9	9	25/2	25/2	1.0	1/8	1/8	Chord	3/8	2	2	1/4		1/4	1	79							
10	10	27/2	27/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	80							
10	10	55/4	55/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	81							
10	10	14	14	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	82	ornamentShortTrill						
10	10	57/4	57/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	83							
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	84							
10	10	14	14	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	85							
10	10	27/2	27/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	86							
10	10	59/4	59/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	87							
11	11	15	15	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	88							
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	89							
11	11	31/2	31/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	90							
11	11	63/4	63/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	91							
11	11	16	16	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	92	articMarcatoAbove						
11	11	65/4	65/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	93							
11	11	15	15	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	94							
11	11	15	15	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	95	articMarcatoAbove						
11	11	16	16	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	96							
12	12	33/2	33/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	97							
12	12	67/4	67/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	98							
12	12	17	17	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	99	ornamentShortTrill						
12	12	69/4	69/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	100							
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	101							
12	12	17	17	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	102							
12	12	33/2	33/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	103							
12	12	71/4	71/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	104							4
13	13	18	18	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	105							
13	13	73/4	73/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	106							
13	13	37/2	37/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	107							
13	13	75/4	75/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	108							
13	13	19	19	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	109	articMarcatoAbove						
13	13	77/4	77/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	110							
13	13	18	18	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	111							
13	13	18	18	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	112	articMarcatoAbove						
13	13	19	19	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	113							
14	14	39/2	39/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	114							
14	14	79/4	79/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	115							
14	14	20	20	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	116	ornamentShortTrill						
14	14	83/4	83/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	117							5
14	14	39/2	39/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	118							
14	14	81/4	81/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	119							
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	120	ornamentShortTrill						
15	15	21	21	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	121							
15	15	87/4	87/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	122							
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	123	ornamentShortTrill						
15	15	21	21	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	124							
15	15	85/4	85/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	125							
15	15	43/2	43/2	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	126							
15	15	89/4	89/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	127							
16	16	45/2	45/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	128							
16	16	91/4	91/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	129							6
16	16	23	23	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	130							
16	16	95/4	95/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	131							
16	16	45/2	45/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	132	ornamentShortTrill						
16	16	93/4	93/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	133							
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	134							
17	17	24	24	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	135	ornamentShortTrill						
17	17	99/4	99/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	136							7
17	17	25	25	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	137							
17	17	24	24	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	138							
17	17	97/4	97/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	139							
17	17	49/2	49/2	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	140	ornamentShortTrill						
17	17	101/4	101/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	141							
18	18	51/2	51/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	142							
18	18	103/4	103/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	143							
18	18	26	26	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	144	ornamentShortTrill						
18	18	107/4	107/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	145							8
18	18	51/2	51/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	146							
18	18	105/4	105/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	147							
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	148	ornamentShortTrill						
19	19	27	27	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	149							
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	150							
19	19	28	28	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	151							
19	19	113/4	113/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	152							
19	19	27	27	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	153							
19	19	109/4	109/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	154							
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	155							
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	156							
19	19	28	28	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	157							
19	19	113/4	113/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	158							
20	20	57/2	57/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	159							
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	160							
20	20	29	29	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	161							
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	162							
20	20	59/2	59/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	163							
20	20	119/4	119/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	164							
20	20	57/2	57/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	165							
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	166							
20	20	29	29	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	167							
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	168							
20	20	59/2	59/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	169							
20	20	119/4	119/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	170							
21	21	30	30	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	171							9
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	172							
21	21	61/2	61/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	173							10
21	21	123/4	123/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	174							
21	21	31	31	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	175							11
21	21	125/4	125/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	176							
21	21	30	30	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	177							
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	178							
21	21	61/2	61/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	179							
21	21	31	31	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	180							
21	21	61/2	61/2	1.0	1/8	1/8	Chord	3/8	2	2	1/4		1/4	1	181							
22	22	63/2	63/2	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	182							
22	22	63/2	63/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	183							
22	22	127/4	127/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	184							
22	22	32	32	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	185	ornamentShortTrill						
22	22	129/4	129/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	186							
22	22	65/2	65/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	187							
22	22	131/4	131/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	188							
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	189							
22	22	63/2	63/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	190							
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	191							
23	23	33	33	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	192	articMarcatoAbove						
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	193	ornamentShortTrill						
23	23	33	33	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	194							
23	23	33	33	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	195							
23	23	133/4	133/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	196							
23	23	67/2	67/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	197							
23	23	135/4	135/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	198							
23	23	34	34	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	199							
23	23	137/4	137/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	200							
24	24	69/2	69/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	201							
24	24	139/4	139/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	202							
24	24	35	35	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	203							
24	24	141/4	141/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	204							
24	24	71/2	71/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	205							
24	24	143/4	143/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	206							
24	24	69/2	69/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	207							
24	24	35	35	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	208							
24	24	141/4	141/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	209							
24	24	71/2	71/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	210							
24	24	143/4	143/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	211							
25	25	36	36	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	212	articMarcatoAbove						
25	25	145/4	145/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	213							
25	25	73/2	73/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	214							
25	25	36	36	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	215							
25	25	37	37	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	216							
25	25	149/4	149/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	217							
25	25	36	36	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	218							
25	25	147/4	147/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	219							
25	25	37	37	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	220							
26	26	75/2	75/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	221							
26	26	77/2	77/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	222							
26	26	155/4	155/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	223							
26	26	75/2	75/2	0.75	0	0	Chord	3/8	1	2	3/16		1/8	3/2	224							
26	26	153/4	153/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	225							
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	226							
26	26	75/2	75/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	227							
26	26	151/4	151/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	228							
26	26	38	38	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	229	ornamentShortTrill						
27	27	39	39	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	230							
27	27	159/4	159/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	231							
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	232							
27	27	39	39	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	233							
27	27	40	40	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	234							
27	27	161/4	161/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	235							
27	27	39	39	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	236							
27	27	157/4	157/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	237							
27	27	79/2	79/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	238							
28	28	81/2	81/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	239							
28	28	83/2	83/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	240							
28	28	167/4	167/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	241							
28	28	81/2	81/2	0.75	0	0	Chord	3/8	1	2	3/16		1/8	3/2	242							
28	28	165/4	165/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	243							
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	244							
28	28	81/2	81/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	245							
28	28	163/4	163/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	246							
28	28	41	41	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	247	ornamentShortTrill						
29	29	42	42	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	248							
29	29	171/4	171/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	249							
29	29	43	43	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	250							
29	29	42	42	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	251							
29	29	43	43	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	252							
29	29	173/4	173/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	253							
29	29	42	42	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	254							
29	29	169/4	169/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	255							
29	29	85/2	85/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	256							
30	30	87/2	87/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	257							
30	30	89/2	89/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	258							
30	30	179/4	179/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	259							
30	30	87/2	87/2	0.75	0	0	Chord	3/8	1	2	3/16		1/8	3/2	260							
30	30	177/4	177/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	261							
30	30	89/2	89/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	262							
30	30	87/2	87/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	263							
30	30	175/4	175/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	264							
30	30	44	44	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	265	ornamentShortTrill						
31	31	45	45	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	266							
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	267							
31	31	46	46	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	268							
31	31	45	45	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	269							
31	31	46	46	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	270							
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	271							
31	31	45	45	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	272							
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	273							
31	31	91/2	91/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	274							
32	32	93/2	93/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	275							
32	32	187/4	187/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	276							
32	32	47	47	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	277							
32	32	191/4	191/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	278							
32	32	93/2	93/2	0.75	0	0	Chord	3/8	1	2	3/16		1/8	3/2	279							
32	32	189/4	189/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	280							
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	281							
32	32	93/2	93/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	282							
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	283							
