mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	10	10	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	55							
3	3	43/4	43/4	0.08333333333333333	11/16	11/16	Chord	4/4	1	1	1/48		1/32	2/3	56							
3	3	65/6	65/6	0.08333333333333333	17/24	17/24	Chord	4/4	1	1	1/48		1/32	2/3	57							
3	3	131/12	131/12	0.08333333333333333	35/48	35/48	Chord	4/4	1	1	1/48		1/32	2/3	58							
3	3	11	11	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	59	articMarcatoAbove						
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	60							
3	3	8	8	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	61							
3	3	35/4	35/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	2	1/48		1/32	2/3	62							
3	3	53/6	53/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	2	1/48		1/32	2/3	63							
3	3	107/12	107/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	2	1/48		1/32	2/3	64							
3	3	9	9	0.75	1/4	1/4	Chord	4/4	1	2	3/16		1/8	3/2	65	ornamentShortTrill						
3	3	39/4	39/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	66							
3	3	10	10	0.25	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	67							
3	3	41/4	41/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	68							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	69							
3	3	8	8	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	70	ornamentShortTrill						
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	71							
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	72							0
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	73							0
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	74	ornamentShortTrill						
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	75							
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	76							
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	77							
4	4	57/4	57/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	78							
4	4	29/2	29/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	79	ornamentShortTrill						
4	4	59/4	59/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	80							
4	4	15	15	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	81							
4	4	61/4	61/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	82							
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	83							
4	4	12	12	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	84							1
4	4	49/4	49/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	85							1
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	86							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	87							
4	4	31/2	31/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	88							
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	89							
4	4	12	12	0.75	0	0	Chord	4/4	2	1	3/16		1/8	3/2	90							
4	4	51/4	51/4	0.08333333333333333	3/16	3/16	Chord	4/4	2	1	1/48		1/32	2/3	91							
4	4	77/6	77/6	0.08333333333333333	5/24	5/24	Chord	4/4	2	1	1/48		1/32	2/3	92							
4	4	155/12	155/12	0.08333333333333333	11/48	11/48	Chord	4/4	2	1	1/48		1/32	2/3	93							
4	4	13	13	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	94	articMarcatoAbove						
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	95							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	96							
4	4	14	14	0.0	1/2	1/2	Chord	4/4	2	2	0	appoggiatura	1/8	1	97							
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	98							
5	5	16	16	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	99							
5	5	67/4	67/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	100							
5	5	17	17	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	101							
5	5	69/4	69/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	102							
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	103							
5	5	18	18	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	104							
5	5	75/4	75/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	105							
5	5	19	19	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	106							
5	5	77/4	77/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	107							
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	108							
5	5	16	16	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	109							
5	5	65/4	65/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	110							
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	111							
5	5	17	17	0.75	1/4	1/4	Chord	4/4	1	2	3/16		1/8	3/2	112							
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	113							
5	5	18	18	0.25	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	114							
5	5	73/4	73/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	115							
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	116							
5	5	19	19	0.75	3/4	3/4	Chord	4/4	1	2	3/16		1/8	3/2	117							
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	118							
5	5	16	16	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	119							
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	120							
5	5	16	16	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	121							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	122							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	3	1/4		1/4	1	123							
6	6	20	20	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	124							
6	6	83/4	83/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	125							
6	6	167/8	167/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	126							
6	6	21	21	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	127							
6	6	21	21	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	128	ornamentShortTrill						
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	129							
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	130	articMarcatoAbove						
6	6	45/2	45/2	0.0	5/8	5/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	131							
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	132							2
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	133							
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	134							
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	135							
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	136							
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	137							
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	138							
6	6	23	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	139							
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	140							
6	6	20	20	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	141							
6	6	81/4	81/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	142							
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	143							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	144							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	145							
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	146							
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	147							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	148							
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	149							
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	150	articMarcatoAbove						
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	151							
6	6	20	20	1.5	0	0	Chord	4/4	2	2	3/8		1/4	3/2	152							
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	153							
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	154							
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	155							
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	156							
7	7	24	24	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	157							
7	7	99/4	99/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	158							
7	7	199/8	199/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	159							
7	7	25	25	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	160							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	161							
7	7	26	26	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	162							
7	7	107/4	107/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	163							
7	7	215/8	215/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	164							
7	7	27	27	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	165							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	166							
7	7	24	24	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	167							
7	7	103/4	103/4	0.125	7/16	7/16	Chord	4/4	1	2	1/32		1/32	1	168							
7	7	207/8	207/8	0.125	15/32	15/32	Chord	4/4	1	2	1/32		1/32	1	169							
7	7	26	26	0.0	1/2	1/2	Chord	4/4	1	2	0	appoggiatura	1/8	1	170							
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	171							
7	7	111/4	111/4	0.125	15/16	15/16	Chord	4/4	1	2	1/32		1/32	1	172							
7	7	223/8	223/8	0.125	31/32	31/32	Chord	4/4	1	2	1/32		1/32	1	173							
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	174							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	175							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	176							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	177							
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	178							
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	179							
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	180							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	181							
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	182							
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	183							
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	184							
8	8	29	29	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	185							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	186							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	187							
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	188							
8	8	63/2	63/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	189							
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	190							
8	8	28	28	0.0	0	0	Chord	4/4	1	2	0	appoggiatura	1/8	1	191							
8	8	28	28	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	192							
8	8	115/4	115/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	2	1/48		1/32	2/3	193							
8	8	173/6	173/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	2	1/48		1/32	2/3	194							
8	8	347/12	347/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	2	1/48		1/32	2/3	195							
8	8	117/4	117/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	196							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	197							
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	198							
8	8	31	31	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	199							
8	8	125/4	125/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	200							
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	201							
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	202							
8	8	29	29	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	203							
8	8	119/4	119/4	0.08333333333333333	7/16	7/16	Chord	4/4	2	1	1/48		1/32	2/3	204							
8	8	179/6	179/6	0.08333333333333333	11/24	11/24	Chord	4/4	2	1	1/48		1/32	2/3	205							
8	8	359/12	359/12	0.08333333333333333	23/48	23/48	Chord	4/4	2	1	1/48		1/32	2/3	206							
8	8	30	30	0.0	1/2	1/2	Chord	4/4	2	1	0	appoggiatura	1/8	1	207							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	208							3
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	209	articMarcatoAbove						
8	8	28	28	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	210							
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	211							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	212							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	213							
9	9	32	32	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	214							
9	9	129/4	129/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	215							4
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	216							
9	9	33	33	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	217							
9	9	133/4	133/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	218							
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	219							
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	220							
9	9	34	34	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	221							
9	9	137/4	137/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	222							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	223							
9	9	35	35	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	224							
9	9	141/4	141/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	225							
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	226	ornamentShortTrill						
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	227							
9	9	65/2	65/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	228							
9	9	131/4	131/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	229							
9	9	33	33	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	230							
9	9	133/4	133/4	0.75	5/16	5/16	Chord	4/4	1	2	3/16		1/8	3/2	231							
9	9	34	34	0.75	1/2	1/2	Chord	4/4	1	2	3/16		1/8	3/2	232							
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	233							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	234							
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	235	ornamentShortTrill						
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	236							
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	237							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	238							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	239							
10	10	36	36	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	240							
10	10	145/4	145/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	241							
10	10	73/2	73/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	242							
10	10	147/4	147/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	243							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	244							
10	10	38	38	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	245							
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	246							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	247							
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	248							
10	10	149/4	149/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	249							
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	250							
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	251							
10	10	38	38	0.25	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	252							
10	10	153/4	153/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	253							
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	254							
10	10	39	39	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	255							
10	10	157/4	157/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	256							
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	257							
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	258							
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	259							
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	260							5
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	261	ornamentShortTrill						
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	262							6
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	263	ornamentShortTrill						
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	264	articMarcatoAbove						7
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	265							
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	266							
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	267							
11	11	42	42	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	268							
11	11	169/4	169/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	269							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	270							
11	11	43	43	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	271							
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	272							
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	273	ornamentShortTrill						
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	274							
11	11	40	40	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	275							
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	276							
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	277							
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	278							
11	11	165/4	165/4	0.75	5/16	5/16	Chord	4/4	1	2	3/16		1/8	3/2	279							
11	11	42	42	0.75	1/2	1/2	Chord	4/4	1	2	3/16		1/8	3/2	280							
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	281							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	282							
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	283							
