mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	31/4	31/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	29							
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	30							
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	31							
2	2	6	6	0.0	1/2	1/2	Chord	4/4	2	1	0	appoggiatura	1/8	1	32							
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	33							
2	2	29/4	29/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	34							1
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	35							
3	3	8	8	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	36	articMarcatoAbove						
3	3	17/2	17/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	37							
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	38							
3	3	75/8	75/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	39							
3	3	19/2	19/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	40							
3	3	77/8	77/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	41							
3	3	39/4	39/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	42							
3	3	79/8	79/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	43							
3	3	10	10	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	44							
3	3	10	10	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	45	ornamentShortTrill						
3	3	43/4	43/4	0.08333333333333333	11/16	11/16	Chord	4/4	1	1	1/48		1/32	2/3	46							
3	3	65/6	65/6	0.08333333333333333	17/24	17/24	Chord	4/4	1	1	1/48		1/32	2/3	47							
3	3	131/12	131/12	0.08333333333333333	35/48	35/48	Chord	4/4	1	1	1/48		1/32	2/3	48							
3	3	11	11	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	49							
3	3	11	11	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	50	articMarcatoAbove						
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	51							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	52							
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	53							
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	54							
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	55							
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	56							
3	3	8	8	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	57							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	58							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	59							
4	4	12	12	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	60	articMarcatoAbove						
4	4	25/2	25/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	61							
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	62							
4	4	13	13	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	63	ornamentShortTrill						
4	4	55/4	55/4	0.05	7/16	7/16	Chord	4/4	1	1	1/80		1/64	4/5	64							
4	4	69/5	69/5	0.05	9/20	9/20	Chord	4/4	1	1	1/80		1/64	4/5	65							
4	4	277/20	277/20	0.05	37/80	37/80	Chord	4/4	1	1	1/80		1/64	4/5	66							
4	4	139/10	139/10	0.05	19/40	19/40	Chord	4/4	1	1	1/80		1/64	4/5	67							
4	4	279/20	279/20	0.05	39/80	39/80	Chord	4/4	1	1	1/80		1/64	4/5	68							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	69	articMarcatoAbove						
4	4	29/2	29/2	0.0	5/8	5/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	70							
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	71							
4	4	15	15	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	72	ornamentShortTrill						
4	4	63/4	63/4	0.05	15/16	15/16	Chord	4/4	1	1	1/80		1/64	4/5	73							
4	4	79/5	79/5	0.05	19/20	19/20	Chord	4/4	1	1	1/80		1/64	4/5	74							
4	4	317/20	317/20	0.05	77/80	77/80	Chord	4/4	1	1	1/80		1/64	4/5	75							
4	4	159/10	159/10	0.05	39/40	39/40	Chord	4/4	1	1	1/80		1/64	4/5	76							
4	4	319/20	319/20	0.05	79/80	79/80	Chord	4/4	1	1	1/80		1/64	4/5	77							
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	78							
4	4	101/8	101/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32		1/32	1	79							
4	4	51/4	51/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32		1/32	1	80							
4	4	103/8	103/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32		1/32	1	81							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	82							
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	83							
4	4	117/8	117/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32		1/32	1	84							
4	4	59/4	59/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32		1/32	1	85							
4	4	119/8	119/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	86							
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	87							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	88							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	89							
5	5	16	16	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	90							
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	91	ornamentShortTrill						
5	5	33/2	33/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	92							
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	93							
5	5	17	17	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	94	ornamentShortTrill						
5	5	71/4	71/4	0.05	7/16	7/16	Chord	4/4	1	1	1/80		1/64	4/5	95							
5	5	89/5	89/5	0.05	9/20	9/20	Chord	4/4	1	1	1/80		1/64	4/5	96							
5	5	357/20	357/20	0.05	37/80	37/80	Chord	4/4	1	1	1/80		1/64	4/5	97							
5	5	179/10	179/10	0.05	19/40	19/40	Chord	4/4	1	1	1/80		1/64	4/5	98							
5	5	359/20	359/20	0.05	39/80	39/80	Chord	4/4	1	1	1/80		1/64	4/5	99							
5	5	18	18	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	100	articMarcatoAbove						
5	5	73/4	73/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	101							
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	102							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	103							
5	5	39/2	39/2	0.375	7/8	7/8	Chord	4/4	1	1	3/32		1/16	3/2	104							
5	5	159/8	159/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	105							
5	5	73/4	73/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	106							
5	5	37/2	37/2	0.375	5/8	5/8	Chord	4/4	1	2	3/32		1/16	3/2	107							
5	5	151/8	151/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32		1/32	1	108							
5	5	39/2	39/2	0.375	7/8	7/8	Chord	4/4	1	2	3/32		1/16	3/2	109							
5	5	159/8	159/8	0.125	31/32	31/32	Chord	4/4	1	2	1/32		1/32	1	110							
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	111							
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	112							
5	5	19	19	0.0	3/4	3/4	Chord	4/4	2	1	0	appoggiatura	1/8	1	113							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	114	ornamentShortTrill						
5	5	133/8	133/8	0.125	5/32	5/32	Chord	4/4	2	2	1/32		1/32	1	115							
5	5	67/4	67/4	0.125	3/16	3/16	Chord	4/4	2	2	1/32		1/32	1	116							
5	5	135/8	135/8	0.125	7/32	7/32	Chord	4/4	2	2	1/32		1/32	1	117							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	118							
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	119							
5	5	37/2	37/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16		1/16	1	120							
5	5	75/4	75/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	121							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	122							
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	123							
6	6	20	20	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	124							
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	125							
6	6	21	21	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	126							
6	6	85/4	85/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	127							
6	6	43/2	43/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	128	ornamentShortTrill						
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	129							
6	6	22	22	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	130							
6	6	89/4	89/4	0.75	9/16	9/16	Chord	4/4	1	1	3/16		1/8	3/2	131							
6	6	23	23	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	132							
6	6	93/4	93/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	133							
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	134	ornamentShortTrill						
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	135							
6	6	20	20	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	136							
6	6	81/4	81/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	137							
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	138							
6	6	21	21	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	139							
6	6	89/4	89/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	140							
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	141							
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	142							
6	6	23	23	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	143							
6	6	41/2	41/2	0.25	1/8	1/8	Chord	4/4	1	3	1/16		1/16	1	144							
6	6	83/4	83/4	0.25	3/16	3/16	Chord	4/4	1	3	1/16		1/16	1	145							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	3	1/4		1/4	1	146							
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	3	1/8		1/8	1	147							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	3	1/4		1/4	1	148							
6	6	21	21	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	149							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	150							
6	6	20	20	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	151							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	152							
7	7	24	24	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	153							
7	7	97/4	97/4	0.75	1/16	1/16	Chord	4/4	1	1	3/16		1/8	3/2	154							
7	7	25	25	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	155							
7	7	101/4	101/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	156							
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	157							
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	158							
7	7	26	26	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	159							
7	7	105/4	105/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	160							
7	7	53/2	53/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	161							
7	7	107/4	107/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	162							
7	7	27	27	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	163							
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	164	articMarcatoAbove						
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	165							
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	166							
7	7	97/4	97/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	167							
7	7	49/2	49/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	168							
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	169							
7	7	25	25	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	170							
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	3	1/8		1/8	1	171							
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	172							
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	173							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	174							
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	175							
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	176							
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	177							
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	178							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	179							
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	180							
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	181							
8	8	28	28	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	182							
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	183	ornamentShortTrill						
8	8	57/2	57/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	184							
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	185							
8	8	117/4	117/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	186							
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	187	ornamentShortTrill						
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	188							
8	8	30	30	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	189							
8	8	121/4	121/4	0.75	9/16	9/16	Chord	4/4	1	1	3/16		1/8	3/2	190							
8	8	31	31	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	191							
8	8	125/4	125/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	192							
8	8	63/2	63/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	193	ornamentShortTrill						
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	194							
8	8	121/4	121/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	195							
8	8	61/2	61/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	196							
8	8	123/4	123/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	197							
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	3	1/8		1/8	1	198							
8	8	29	29	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	199							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	200							
8	8	28	28	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	201							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	202							
9	9	32	32	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	203							
9	9	129/4	129/4	0.75	1/16	1/16	Chord	4/4	1	1	3/16		1/8	3/2	204							
9	9	33	33	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	205							
9	9	133/4	133/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	206							
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	207							
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	208							
9	9	34	34	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	209							
9	9	137/4	137/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	210							
9	9	69/2	69/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	211							
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	212							
9	9	35	35	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	213							
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	214	articMarcatoAbove						
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	215							
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	216							
9	9	129/4	129/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	217							
9	9	65/2	65/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	218							
9	9	131/4	131/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	219							
9	9	33	33	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	220							
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	3	1/8		1/8	1	221							
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	222							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	223							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	224							
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	225							
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	226							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	227							
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	228							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	229							
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	230							
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	231							
10	10	36	36	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	232							
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	233	ornamentShortTrill						
10	10	73/2	73/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	234							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	235							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	236							
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	237							
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	238							
10	10	149/4	149/4	0.5	5/16	5/16	Chord	4/4	1	2	1/8		1/8	1	239							
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	240							
10	10	153/4	153/4	0.5	9/16	9/16	Chord	4/4	1	2	1/8		1/8	1	241							
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	242							
10	10	157/4	157/4	0.5	13/16	13/16	Chord	4/4	1	2	1/8		1/8	1	243							
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	244							
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	245							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	246							2
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	247	articMarcatoAbove						
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	248	ornamentShortTrill						
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	249							
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	250							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	251							
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	252							
11	11	161/4	161/4	0.5	1/16	1/16	Chord	4/4	1	2	1/8		1/8	1	253							
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	254							
11	11	165/4	165/4	0.5	5/16	5/16	Chord	4/4	1	2	1/8		1/8	1	255							
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	256							
11	11	169/4	169/4	0.5	9/16	9/16	Chord	4/4	1	2	1/8		1/8	1	257							
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	258							
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	259							
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	260							
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	261							
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	262							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	263							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	264							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	265							
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	266							
12	12	45	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	267							
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	268							
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	269	ornamentShortTrill						
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	270							
12	12	46	46	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	271							
12	12	185/4	185/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	272							
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	273							
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	274							
12	12	47	47	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	275							
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	276							
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	277							
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	278							
12	12	44	44	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	279							
