mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	6	16	16	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	99							
6	6	65/4	65/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	100							2
6	6	33/2	33/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	101	articMarcatoAbove						
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	102							
6	6	15	15	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	103							
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	104							
6	6	15	15	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	105							
6	6	33/2	33/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	106							
6	6	67/4	67/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	107							
6	6	17	17	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	108							
6	6	69/4	69/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	109							
6	6	35/2	35/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	110							
6	6	71/4	71/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	111							
6	6	15	15	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	112							
6	6	16	16	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	113							
7	7	18	18	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	114							
7	7	73/4	73/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	115							
7	7	37/2	37/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	116							
7	7	75/4	75/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	117							
7	7	19	19	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	118							
7	7	77/4	77/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	119							
7	7	39/2	39/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	120							
7	7	79/4	79/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	121							
7	7	20	20	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	122							
7	7	81/4	81/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	123							
7	7	41/2	41/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	124							
7	7	83/4	83/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	125							
7	7	18	18	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	126							
7	7	18	18	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	127							
7	7	39/2	39/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	128							
7	7	18	18	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	129							
7	7	37/2	37/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	130							
7	7	19	19	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	131							
7	7	39/2	39/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	132							
7	7	20	20	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	133							
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	134							
8	8	21	21	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	135	articMarcatoAbove						
8	8	85/4	85/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	136							
8	8	43/2	43/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	137							
8	8	87/4	87/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	138							
8	8	22	22	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	139							
8	8	89/4	89/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	140							
8	8	45/2	45/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	141							
8	8	47/2	47/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	142							
8	8	95/4	95/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	143							
8	8	22	22	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	144							
8	8	45/2	45/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	145							
8	8	91/4	91/4	0.5	7/16	7/16	Chord	6/8	1	2	1/8		1/8	1	146							
8	8	93/4	93/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	147							
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	148							
8	8	21	21	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	149							
8	8	85/4	85/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	150							
8	8	43/2	43/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	151							
8	8	87/4	87/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	152							
8	8	22	22	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	153							
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	154							
8	8	23	23	1.0	1/2	1/2	Chord	6/8	2	1	1/4		1/4	1	155							
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	156							
8	8	23	23	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	157							
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	158							
9	9	24	24	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	159							
9	9	97/4	97/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	160							
9	9	49/2	49/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	161							
9	9	99/4	99/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	162							
9	9	25	25	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	163							
9	9	101/4	101/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	164							
9	9	51/2	51/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	165							
9	9	103/4	103/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	166							
9	9	26	26	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	167							
9	9	105/4	105/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	168							
9	9	53/2	53/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	169							
9	9	107/4	107/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	170							
9	9	24	24	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	171							
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	172							
9	9	25	25	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	173							
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	174							
9	9	26	26	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	175							
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	176							
9	9	24	24	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	177							
9	9	49/2	49/2	1.0	1/8	1/8	Chord	6/8	2	2	1/4		1/4	1	178							
9	9	51/2	51/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	179							
10	10	27	27	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	180							
10	10	109/4	109/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	181							
10	10	55/2	55/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	182							
10	10	111/4	111/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	183							
10	10	28	28	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	184							
10	10	113/4	113/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	185							
10	10	57/2	57/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	186							
10	10	115/4	115/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	187							
10	10	29	29	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	188							
10	10	59/2	59/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	189							
10	10	119/4	119/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	190							
10	10	57/2	57/2	0.75	3/8	3/8	Chord	6/8	1	2	3/16		1/8	3/2	191							
10	10	117/4	117/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	192							
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	193							
10	10	29	29	1.0	1/2	1/2	Chord	6/8	2	1	1/4		1/4	1	194							
10	10	27	27	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	195							
10	10	55/2	55/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	196							
10	10	28	28	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	197							
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	198							
10	10	29	29	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	199							
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	200							
11	11	30	30	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	201							
11	11	31	31	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	202							
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	203							
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	204							
11	11	30	30	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	205							
11	11	31	31	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	206							
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	207							
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	208							
11	11	30	30	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	209							
11	11	121/4	121/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	210							
11	11	61/2	61/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	211							
11	11	123/4	123/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	212							
11	11	31	31	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	213							
11	11	125/4	125/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	214							
11	11	63/2	63/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	215							
11	11	127/4	127/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	216							
11	11	32	32	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	217							
11	11	129/4	129/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	218							
11	11	65/2	65/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	219							
11	11	131/4	131/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	220							
12	12	33	33	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	221							
12	12	133/4	133/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	222							
12	12	67/2	67/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	223							
12	12	135/4	135/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	224							3
12	12	34	34	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	225	articMarcatoAbove						
12	12	137/4	137/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	226							
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	227							
12	12	35	35	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	228							
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	229							
12	12	33	33	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	230							
12	12	69/2	69/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	231							
12	12	141/4	141/4	0.5	9/16	9/16	Chord	6/8	1	2	1/8		1/8	1	232							
12	12	143/4	143/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16		1/16	1	233							
12	12	33	33	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	234							
12	12	67/2	67/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4		1/4	1	235							
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	236							4
12	12	35	35	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	237	articMarcatoBelow						
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	238							
12	12	33	33	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	239							
12	12	34	34	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	240							
12	12	34	34	0.5	1/4	1/4	Chord	6/8	2	3	1/8		1/8	1	241							
13	13	36	36	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	242	articMarcatoAbove						
13	13	145/4	145/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	243							
13	13	73/2	73/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	244							
13	13	147/4	147/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	245							
13	13	37	37	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	246							
13	13	149/4	149/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	247							5
13	13	75/2	75/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	248							
13	13	151/4	151/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	249							
13	13	38	38	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	250							
13	13	153/4	153/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	251							
13	13	77/2	77/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	252							
13	13	155/4	155/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	253							6
13	13	36	36	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	254							
13	13	36	36	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	255							
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	256							
13	13	37	37	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	257							
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	258							
13	13	38	38	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	259							
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	260							
14	14	39	39	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	261							
14	14	157/4	157/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	262							
14	14	79/2	79/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	263	ornamentShortTrill						
14	14	159/4	159/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	264							
14	14	40	40	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	265							
14	14	161/4	161/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	266							
14	14	81/2	81/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	267							7
14	14	163/4	163/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	268							
14	14	41	41	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	269							8
14	14	165/4	165/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	270							
14	14	83/2	83/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	271							9
14	14	167/4	167/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	272							
14	14	39	39	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	273							
14	14	79/2	79/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	274							
14	14	40	40	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	275							
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	276							
14	14	41	41	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	277							
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	278							
14	14	41	41	1.0	1/2	1/2	Chord	6/8	2	2	1/4		1/4	1	279							
15	15	42	42	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/8	1	280							
15	15	42	42	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	281							
15	15	43	43	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	282							
15	15	87/2	87/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	283							
15	15	175/4	175/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	284							
15	15	44	44	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	285							
15	15	177/4	177/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	286							
