mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	13	13	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	42							
4	3	10	10	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	43							
4	3	12	12	0.0	1/2	1/2	Chord	4/4	2	2	0	appoggiatura	1/8	1	44							
4	3	12	12	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	45							
5	4	14	14	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	46							
5	4	14	14	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	47							
5	4	15	15	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	48							
5	4	63/4	63/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	49							
5	4	16	16	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	50							2
5	4	17	17	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	51	ornamentShortTrill						
5	4	71/4	71/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	52							
5	4	59/4	59/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	53							
5	4	15	15	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	54	ornamentShortTrill						
5	4	63/4	63/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	55							
5	4	16	16	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	56							
5	4	67/4	67/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	57							
5	4	17	17	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	58	articMarcatoAbove						
5	4	35/2	35/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	59							
5	4	14	14	4.0	0	0	Chord	4/4	2	2	1		1	1	60							
6	5	18	18	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	61							
6	5	37/2	37/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	62							3
6	5	19	19	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	63							
6	5	20	20	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	64							
6	5	83/4	83/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	65							
6	5	21	21	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	66	ornamentShortTrill						
6	5	87/4	87/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	67							
6	5	20	20	0.0	1/2	1/2	Chord	4/4	1	2	0	appoggiatura	1/8	1	68							
6	5	20	20	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	69							
6	5	18	18	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	70							4
6	5	19	19	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	71							4
6	5	79/4	79/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	72							4
6	5	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	73							
6	5	18	18	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	74							
6	5	20	20	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	75							
7	6	22	22	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	76							
7	6	45/2	45/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	77							5
7	6	23	23	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	78							
7	6	99/4	99/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	79							
7	6	25	25	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	80	ornamentShortTrill						
7	6	103/4	103/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	81							
7	6	22	22	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	82							
7	6	23	23	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	83							
7	6	93/4	93/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	84							
7	6	47/2	47/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	85							
7	6	95/4	95/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	86							
7	6	24	24	0.0	1/2	1/2	Chord	4/4	1	2	0	appoggiatura	1/8	1	87							
7	6	24	24	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	88							
7	6	22	22	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	89							
7	6	24	24	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	90							
7	6	22	22	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	91							
7	6	24	24	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	92							
8	7	26	26	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	93							
8	7	53/2	53/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	94							6
8	7	27	27	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	95							
8	7	115/4	115/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	96							
8	7	29	29	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	97	ornamentShortTrill						
8	7	119/4	119/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	98							
8	7	26	26	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	99							
8	7	27	27	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	100							
8	7	109/4	109/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	101							
8	7	55/2	55/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	102							
8	7	111/4	111/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	103							
8	7	28	28	0.0	1/2	1/2	Chord	4/4	1	2	0	appoggiatura	1/8	1	104							
8	7	28	28	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	105							
8	7	26	26	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	106							
8	7	28	28	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	107							
8	7	26	26	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	108							
8	7	28	28	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	109							
9	8	30	30	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	110							
9	8	30	30	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	111							
9	8	31	31	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	112							
9	8	127/4	127/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	113							
9	8	32	32	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	114							
9	8	67/2	67/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	115							
9	8	135/4	135/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	116							
9	8	30	30	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	117							
9	8	31	31	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	118							
9	8	63/2	63/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	119							
9	8	32	32	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	120							
9	8	65/2	65/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	121							
9	8	33	33	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	122							
9	8	33	33	1.0	3/4	3/4	Chord	4/4	1	3	1/4		1/4	1	123							
9	8	30	30	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	124							
9	8	32	32	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	125	ornamentShortTrill						
9	8	30	30	1.5	0	0	Chord	4/4	2	2	3/8		1/4	3/2	126							
9	8	63/2	63/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	127							
9	8	32	32	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	128							
9	8	33	33	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	129							
10	9	34	34	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	130							
10	9	34	34	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	131							
10	9	147/4	147/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	132							
10	9	37	37	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	133	ornamentShortTrill						
10	9	151/4	151/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	134							
10	9	34	34	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	135							
10	9	139/4	139/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	136							
10	9	35	35	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	137							
10	9	143/4	143/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	138							
10	9	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	139	ornamentShortTrill						
10	9	34	34	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	140							
10	9	36	36	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	141							
11	10	38	38	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	142							
11	10	155/4	155/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	143							
11	10	39	39	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	144	ornamentShortTrill						
11	10	159/4	159/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	145							
11	10	40	40	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	146							
11	10	40	40	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	147							
11	10	81/2	81/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	148							
11	10	163/4	163/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	149							
11	10	41	41	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	150							
11	10	41	41	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	151	ornamentShortTrill						
11	10	167/4	167/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	152							
11	10	38	38	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	153							
11	10	38	38	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	154							
11	10	40	40	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	155							7
11	10	41	41	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	156	articMarcatoAbove						
11	10	83/2	83/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	157							
11	10	38	38	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	158							
11	10	40	40	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	159							
12	11	42	42	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	160							
12	11	42	42	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	161	ornamentShortTrill						
12	11	43	43	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	162							
12	11	43	43	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	163							
12	11	179/4	179/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	164							
12	11	45	45	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	165	ornamentShortTrill						
12	11	183/4	183/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	166							
12	11	42	42	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	167							
12	11	44	44	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	168							
12	11	42	42	1.5	0	0	Chord	4/4	2	2	3/8		1/4	3/2	169							
12	11	87/2	87/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	170							
12	11	44	44	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	171							
13	12	46	46	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	172							
13	12	187/4	187/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	173							
13	12	47	47	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	174	ornamentShortTrill						
13	12	191/4	191/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	175							
13	12	48	48	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	176							
13	12	48	48	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	177							
13	12	195/4	195/4	0.0	11/16	11/16	Chord	4/4	1	1	0	appoggiatura	1/8	1	178							
13	12	195/4	195/4	0.0	11/16	11/16	Chord	4/4	1	1	0	appoggiatura	1/8	1	179							
13	12	195/4	195/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	180							
13	12	49	49	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	181	articMarcatoBelow						
13	12	199/4	199/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	182							
13	12	46	46	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	183							
13	12	46	46	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	184							
13	12	48	48	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	185							8
13	12	49	49	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	186	articMarcatoAbove						
13	12	99/2	99/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	187							
13	12	46	46	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	188							
13	12	48	48	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	189							
14	13	50	50	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	190	articMarcatoBelow						
14	13	203/4	203/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	191							9
14	13	51	51	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/16	4/3	192							9
14	13	154/3	154/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/32	4/3	193							9
14	13	103/2	103/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/32	4/3	194							9
14	13	155/3	155/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/32	4/3	195							9
14	13	311/6	311/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/32	4/3	196							
14	13	52	52	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	197							
14	13	52	52	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	198							
14	13	53	53	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	199							
14	13	215/4	215/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	200							
14	13	52	52	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	201							
14	13	50	50	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	202							
14	13	52	52	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	203							
14	13	211/4	211/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	204							
14	13	53	53	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	205	ornamentShortTrill						
14	13	215/4	215/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	206							
15	14	54	54	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	207							
15	14	55	55	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	208							
15	14	223/4	223/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	209							
15	14	56	56	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	210							
15	14	57	57	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	211							
15	14	231/4	231/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	212							
15	14	54	54	1.5	0	0	Chord	4/4	1	2	3/8		1/4	3/2	213							
15	14	56	56	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	214							
15	14	55	55	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	215	ornamentShortTrill						
15	14	56	56	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	216							
15	14	54	54	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	217							
15	14	56	56	0.75	1/2	1/2	Chord	4/4	2	2	3/16		1/8	3/2	218							
15	14	227/4	227/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	219							
15	14	57	57	0.75	3/4	3/4	Chord	4/4	2	2	3/16		1/8	3/2	220	ornamentShortTrill						
15	14	231/4	231/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16		1/16	1	221							
16	15	58	58	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	222							
16	15	235/4	235/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	223							
16	15	59	59	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	224							10
16	15	237/4	237/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	225							
16	15	119/2	119/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	226							11
16	15	239/4	239/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	227							
16	15	60	60	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	228							
16	15	243/4	243/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	229							12
16	15	61	61	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/64	8/3	230							12
16	15	367/6	367/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/64	8/3	231							12
16	15	184/3	184/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/64	8/3	232							12
16	15	123/2	123/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/64	8/3	233							12
16	15	185/3	185/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/64	8/3	234							12
16	15	371/6	371/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/64	8/3	235							
16	15	58	58	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	236							
16	15	60	60	0.75	1/2	1/2	Chord	4/4	1	2	3/16		1/8	3/2	237							
16	15	117/2	117/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	238	ornamentShortTrill						
16	15	59	59	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	239							
16	15	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	240							
16	15	58	58	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	241							
16	15	60	60	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	242							
17	16	62	62	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	243							
17	16	251/4	251/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	244							
17	16	63	63	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	245							13
17	16	253/4	253/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	246							
17	16	127/2	127/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	247							14
17	16	255/4	255/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	248							
17	16	64	64	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	249	ornamentShortTrill						
17	16	62	62	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	250							
17	16	64	64	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	251							
17	16	62	62	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	252							
17	16	64	64	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	253							15
17	16	259/4	259/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	254							15
17	16	65	65	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/16	4/3	255							15
17	16	196/3	196/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/32	4/3	256							15
17	16	131/2	131/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/32	4/3	257							15
17	16	197/3	197/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/32	4/3	258							15
17	16	395/6	395/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/32	4/3	259							
17	16	125/2	125/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	260							
17	16	63	63	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	261							
18	17	66	66	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	262							
18	17	135/2	135/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/32	4/3	263							16
18	17	203/3	203/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/32	4/3	264							16
18	17	407/6	407/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/32	4/3	265							16
18	17	68	68	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	266	articMarcatoAbove						16
18	17	139/2	139/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/32	4/3	267							16
18	17	209/3	209/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/32	4/3	268							16
18	17	419/6	419/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/32	4/3	269							
18	17	66	66	1.5	0	0	Chord	4/4	1	2	3/8		1/4	3/2	270							
18	17	68	68	1.5	1/2	1/2	Chord	4/4	1	2	3/8		1/4	3/2	271							
18	17	66	66	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	272							
18	17	68	68	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	273							
18	17	66	66	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	274							
18	17	68	68	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	275							
19	18	70	70	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	276							
19	18	70	70	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	277							
19	18	72	72	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	278							
19	18	141/2	141/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	279							
19	18	71	71	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	280							
19	18	143/2	143/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	281							
19	18	72	72	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	282	ornamentShortTrill						
19	18	70	70	4.0	0	0	Chord	4/4	2	2	1		1	1	283							
19	18	71	71	1.0	1/4	1/4	Chord	4/4	2	3	1/4		1/4	1	284							
