mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/2	2	1	1/2		1/2	1	1	-1	53		1
1	1	0	0	2/2	2	2	1/2		1/2	1		-1	53		3
1	1	1/2	1/2	2/2	2	2	1/2		1/2	1		-1	41		4
1	1	1/2	1/2	2/2	2	1	1/2		1/2	1	0	-1	53		2
1	1	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	65		0
2	2	0	0	2/2	1	1	0	appoggiatura	1/8	1		-1	65		5
2	2	0	0	2/2	2	2	1		1	1	-1	-1	53		17
2	2	0	0	2/2	2	1	1/2		1/2	1		1	55		15
2	2	0	0	2/2	1	1	1/4		1/4	1		4	64		6
2	2	1/4	1/4	2/2	1	1	1/8		1/8	1		-1	65		7
2	2	3/8	3/8	2/2	1	1	1/8		1/8	1		2	62		8
2	2	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		2	62		9
2	2	1/2	1/2	2/2	2	1	1/2		1/2	1	1	3	57		16
2	2	1/2	1/2	2/2	1	2	1/8		1/8	1		-3	63		12
2	2	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-3	63		10
2	2	5/8	5/8	2/2	1	2	1/8		1/8	1		2	62		13
2	2	3/4	3/4	2/2	1	2	1/4		1/4	1	1	0	60		14
2	2	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	65		11
3	3	0	0	2/2	1	1	0	appoggiatura	1/8	1		-3	63		18
3	3	0	0	2/2	2	2	1		1	1		-2	46		31
3	3	0	0	2/2	2	1	1/2		1/2	1	-1	3	57		29
3	3	0	0	2/2	1	2	3/8		1/4	3/2	-1	0	60		25
3	3	0	0	2/2	1	1	1/2		1/2	1	1	2	62		19
3	3	3/8	3/8	2/2	1	2	1/8		1/8	1		0	60		26
3	3	1/2	1/2	2/2	1	2	0	appoggiatura	1/8	1		0	60		27
3	3	1/2	1/2	2/2	2	1	1/2		1/2	1	1	1	55		30
3	3	1/2	1/2	2/2	1	2	1/2		1/2	1	1	-2	58		28
3	3	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	2	62		20
3	3	5/8	5/8	2/2	1	1	1/8		1/8	1		2	62		21
3	3	3/4	3/4	2/2	1	1	0	appoggiatura	1/8	1		2	62		22
3	3	3/4	3/4	2/2	1	1	1/8		1/8	1		4	64		23
3	3	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	65		24
4	4	0	0	2/2	2	2	1/4		1/4	1		4	52		43
4	4	0	0	2/2	2	1	1/4		1/4	1	-1	1	55		41
4	4	0	0	2/2	1	2	1/8		1/8	1	-1	-2	58		37
4	4	0	0	2/2	1	1	3/8		1/4	3/2		0	60		32
4	4	1/8	1/8	2/2	1	2	1/8		1/8	1		-2	58		38
4	4	1/4	1/4	2/2	1	2	0	appoggiatura	1/8	1		-2	58		39
4	4	1/4	1/4	2/2	2	2	1/4		1/4	1	1	-1	53		44
4	4	1/4	1/4	2/2	1	2	1/4		1/4	1		3	57		40
4	4	3/8	3/8	2/2	1	1	1/8		1/8	1		2	62		33
4	4	1/2	1/2	2/2	2	2	1/4		1/4	1	-1	-1	53		45
4	4	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		42
4	4	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	58		34
4	4	3/4	3/4	2/2	2	2	1/4		1/4	1	1	-3	51		46
4	4	7/8	7/8	2/2	1	1	1/16		1/16	1		3	57		35
4	4	15/16	15/16	2/2	1	1	1/16		1/16	1		-2	58		36
5	5	0	0	2/2	2	2	1/4		1/4	1	-1	-3	51		56
5	5	0	0	2/2	2	1	1/2		1/2	1		-1	53		53
5	5	0	0	2/2	1	1	3/8		1/4	3/2		3	57		47
5	5	1/4	1/4	2/2	2	2	1/2		1/2	1		2	50		57
5	5	3/8	3/8	2/2	1	1	1/16		1/16	1		-2	58		48
5	5	7/16	7/16	2/2	1	1	1/16		1/16	1		3	57		49
5	5	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		3	57		50
5	5	1/2	1/2	2/2	2	1	1/4		1/4	1		1	55		54
5	5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	58		51
5	5	3/4	3/4	2/2	2	2	1/4		1/4	1		0	48		58
5	5	3/4	3/4	2/2	2	1	1/4		1/4	1		3	57		55
5	5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	60		52
6	6	0	0	2/2	1	1	0	appoggiatura	1/8	1		0	60		59
6	6	0	0	2/2	2	2	1/4		1/4	1		-2	46		69
6	6	0	0	2/2	2	1	1/4		1/4	1		-2	58		66
6	6	0	0	2/2	1	1	3/8		1/4	3/2		2	62		60
6	6	1/4	1/4	2/2	2	2	1/4		1/4	1		3	45		70
6	6	3/8	3/8	2/2	1	1	1/16		1/16	1		4	64		61
6	6	7/16	7/16	2/2	1	1	1/16		1/16	1		2	62		62
6	6	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		2	62		63
6	6	1/2	1/2	2/2	2	1	1/4		1/4	1		1	43		67
6	6	1/2	1/2	2/2	1	1	3/8		1/4	3/2		4	64		64
6	6	3/4	3/4	2/2	2	1	1/4		1/4	1		-1	41		68
6	6	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	65		65
7	7	0	0	2/2	2	2	1		1	1		0	48		80
7	7	0	0	2/2	1	1	1/4		1/4	1		4	64		71
7	7	1/8	1/8	2/2	1	2	1/4		1/4	1		0	60		76
7	7	1/4	1/4	2/2	2	1	1/4		1/4	1		-2	58		77
7	7	3/8	3/8	2/2	1	1	1/8		1/8	1		4	64		72
7	7	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		4	64		73
7	7	1/2	1/2	2/2	2	1	1/4		1/4	1		3	57		78
7	7	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-1	65		74
7	7	3/4	3/4	2/2	2	1	1/4		1/4	1		1	55		79
7	7	7/8	7/8	2/2	1	1	1/8		1/8	1		1	67		75
8	8	0	0	2/2	1	1	0	appoggiatura	1/8	1		1	67		81
8	8	0	0	2/2	2	1	1/4		1/4	1		-1	53		88
8	8	0	0	2/2	2	2	3/4		1/2	3/2		-1	53		91
8	8	0	0	2/2	1	1	3/8		1/4	3/2		3	69		82
8	8	1/4	1/4	2/2	2	1	1/4		1/4	1		1	55		89
8	8	3/8	3/8	2/2	1	1	1/8		1/8	1		1	67		83
8	8	1/2	1/2	2/2	2	1	1/2		1/2	1		3	57		90
8	8	1/2	1/2	2/2	1	1	1/8		1/8	1		-1	65		84
8	8	5/8	5/8	2/2	1	1	1/8		1/8	1		4	64		85
8	8	3/4	3/4	2/2	2	2	1/4		1/4	1		6	54		92
8	8	3/4	3/4	2/2	1	1	1/8		1/8	1		2	62		86
8	8	7/8	7/8	2/2	1	1	1/8		1/8	1		0	60		87
9	9	0	0	2/2	2	2	1/4		1/4	1		1	55		106
9	9	0	0	2/2	2	1	1/2		1/2	1		1	55		104
9	9	0	0	2/2	1	1	1/4		1/4	1		5	59		93
9	9	1/4	1/4	2/2	2	2	1/2		1/2	1		4	52		107
9	9	1/4	1/4	2/2	1	1	1/4		1/4	1	1	1	67		94
9	9	3/8	3/8	2/2	1	3	1/8		1/8	1	1	0	60		100
9	9	1/2	1/2	2/2	2	1	1/2		1/2	1		-1	53		105
9	9	1/2	1/2	2/2	1	2	1/8		1/8	1		0	60		97
9	9	1/2	1/2	2/2	1	3	1/4		1/4	1	0	0	60		101
9	9	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	1	67		95
9	9	5/8	5/8	2/2	1	2	1/8		1/8	1	1	3	57		98
9	9	3/4	3/4	2/2	2	2	1/4		1/4	1	1	2	50		108
9	9	3/4	3/4	2/2	1	2	1/4		1/4	1	0	3	57		99
9	9	3/4	3/4	2/2	1	3	1/8		1/8	1	-1	0	60		102
9	9	3/4	3/4	2/2	1	1	1/4		1/4	1	1	-1	65		96
9	9	7/8	7/8	2/2	1	3	1/8		1/8	1	1	5	59		103
10	10	0	0	2/2	2	2	1/4		1/4	1	-1	2	50		127
10	10	0	0	2/2	2	1	1/2		1/2	1		4	52		125
10	10	0	0	2/2	1	2	1/8		1/8	1	-1	3	57		113
10	10	0	0	2/2	1	3	1/4		1/4	1	0	5	59		119
10	10	0	0	2/2	1	1	1/4		1/4	1	-1	-1	65		109
10	10	1/8	1/8	2/2	1	2	1/8		1/8	1	1	1	55		114
10	10	1/4	1/4	2/2	2	2	1/2		1/2	1		0	48		128
10	10	1/4	1/4	2/2	1	2	1/4		1/4	1	0	1	55		115
10	10	1/4	1/4	2/2	1	3	1/8		1/8	1	-1	5	59		120
10	10	1/4	1/4	2/2	1	1	1/4		1/4	1	1	4	64		110
10	10	3/8	3/8	2/2	1	3	1/8		1/8	1	1	3	57		121
10	10	1/2	1/2	2/2	2	1	1/2		1/2	1		2	50		126
10	10	1/2	1/2	2/2	1	2	1/8		1/8	1	-1	1	55		116
10	10	1/2	1/2	2/2	1	3	1/4		1/4	1	0	3	57		122
10	10	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	4	64		111
10	10	5/8	5/8	2/2	1	2	1/8		1/8	1	1	-1	53		117
10	10	3/4	3/4	2/2	2	2	1/4		1/4	1		5	47		129
10	10	3/4	3/4	2/2	1	2	1/4		1/4	1	0	-1	53		118
10	10	3/4	3/4	2/2	1	3	1/8		1/8	1	-1	3	57		123
10	10	3/4	3/4	2/2	1	1	1/4		1/4	1	1	2	62		112
10	10	7/8	7/8	2/2	1	3	1/8		1/8	1	1	1	55		124
11	11	0	0	2/2	2	2	1/4		1/4	1		0	48		143
11	11	0	0	2/2	2	1	1/2		1/2	1		0	48		142
11	11	0	0	2/2	1	2	1/8		1/8	1	-1	-1	53		133
11	11	0	0	2/2	1	3	3/8		1/4	3/2	-1	1	55		136
11	11	0	0	2/2	1	1	1/4		1/4	1	-1	2	62		130
11	11	1/8	1/8	2/2	1	2	1/8		1/8	1	1	4	52		134
11	11	1/4	1/4	2/2	2	2	1/4		1/4	1		4	40		144
11	11	1/4	1/4	2/2	1	2	1/4		1/4	1	-1	4	52		135
11	11	1/4	1/4	2/2	1	1	1/4		1/4	1	1	0	60		131
11	11	3/8	3/8	2/2	1	3	1/8		1/8	1	1	1	55		137
11	11	1/2	1/2	2/2	2	2	1/4		1/4	1		-1	41		145
11	11	1/2	1/2	2/2	1	3	1/8		1/8	1	-1	1	55		138
11	11	1/2	1/2	2/2	1	1	1/2		1/2	1	0	0	60		132
11	11	5/8	5/8	2/2	1	3	1/8		1/8	1	1	3	57		139
11	11	3/4	3/4	2/2	2	2	1/4		1/4	1		1	43		146
11	11	3/4	3/4	2/2	1	3	1/8		1/8	1	-1	3	57		140
11	11	7/8	7/8	2/2	1	3	1/8		1/8	1	1	1	55		141
12	12	0	0	2/2	2	2	1/4		1/4	1		3	45		160
12	12	0	0	2/2	2	1	1/2		1/2	1		3	45		158
12	12	0	0	2/2	1	3	1/8		1/8	1	-1	1	55		151
12	12	0	0	2/2	1	1	1/2		1/2	1	0	0	60		147
12	12	1/8	1/8	2/2	1	3	1/8		1/8	1	1	-1	53		152
12	12	1/4	1/4	2/2	2	2	1/4		1/4	1		-1	41		161
12	12	1/4	1/4	2/2	1	3	1/8		1/8	1	-1	-1	53		153
12	12	3/8	3/8	2/2	1	3	1/8		1/8	1	1	4	52		154
12	12	1/2	1/2	2/2	2	2	1/4		1/4	1		1	43		162
12	12	1/2	1/2	2/2	2	1	1/2		1/2	1		1	43		159
12	12	1/2	1/2	2/2	1	3	1/8		1/8	1	-1	4	52		155
12	12	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	0	60		148
12	12	5/8	5/8	2/2	1	3	1/8		1/8	1	1	2	50		156
12	12	3/4	3/4	2/2	2	2	1/4		1/4	1		1	31		163
12	12	3/4	3/4	2/2	1	3	1/4		1/4	1	-1	2	50		157
12	12	3/4	3/4	2/2	1	1	1/8		1/8	1		0	60		149
12	12	7/8	7/8	2/2	1	1	1/8		1/8	1		5	59		150
13	13	0	0	2/2	1	1	0	appoggiatura	1/8	1		5	59		164
13	13	0	0	2/2	2	2	1/4		1/4	1		0	36		176
13	13	0	0	2/2	1	2	1/8		1/8	1		4	52		167
13	13	0	0	2/2	1	1	1/8		1/8	1		0	60		165
13	13	1/8	1/8	2/2	1	2	1/8		1/8	1		0	72		168
13	13	1/4	1/4	2/2	2	2	1/4		1/4	1	1	0	48		177
13	13	1/4	1/4	2/2	1	2	1/8		1/8	1		-2	70		169
13	13	3/8	3/8	2/2	1	2	1/8		1/8	1		3	69		170
13	13	1/2	1/2	2/2	2	2	1/2		1/2	1	0	0	48		178
13	13	1/2	1/2	2/2	1	2	1/8		1/8	1		1	67		171
13	13	1/2	1/2	2/2	1	1	1/2		1/2	1	1	1	67		166
13	13	5/8	5/8	2/2	1	2	1/8		1/8	1		-1	65		172
13	13	3/4	3/4	2/2	2	1	1/4		1/4	1		-2	58		175
13	13	3/4	3/4	2/2	1	2	1/8		1/8	1		4	64		173
13	13	7/8	7/8	2/2	1	2	1/8		1/8	1		2	62		174
14	14	0	0	2/2	2	2	1		1	1	-1	0	48		191
14	14	0	0	2/2	2	1	1/2		1/2	1		3	57		189
14	14	0	0	2/2	1	2	3/8		1/4	3/2		0	60		185
14	14	0	0	2/2	1	1	1/8		1/8	1	-1	1	67		179
14	14	1/8	1/8	2/2	1	1	1/8		1/8	1		4	64		180
14	14	1/4	1/4	2/2	1	1	1/4		1/4	1	1	-1	65		181
14	14	3/8	3/8	2/2	1	2	1/8		1/8	1		0	60		186
14	14	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55		190
14	14	1/2	1/2	2/2	1	2	3/8		1/4	3/2		-2	58		187
14	14	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	-1	65		182
14	14	5/8	5/8	2/2	1	1	1/8		1/8	1		-1	65		183
14	14	3/4	3/4	2/2	1	1	1/4		1/4	1	1	4	64		184
14	14	7/8	7/8	2/2	1	2	1/8		1/8	1		-2	58		188
15	15	0	0	2/2	2	1	1/2		1/2	1	1	-1	53		201
15	15	0	0	2/2	2	2	1/2		1/2	1		-1	53		203
15	15	0	0	2/2	1	2	1/4		1/4	1		3	57		199
15	15	0	0	2/2	1	1	1/8		1/8	1	-1	4	64		192
15	15	1/8	1/8	2/2	1	1	1/8		1/8	1		4	64		193
15	15	1/4	1/4	2/2	1	1	1/8		1/8	1		-1	65		194
15	15	3/8	3/8	2/2	1	1	1/8		1/8	1		4	64		195
15	15	1/2	1/2	2/2	2	2	1/2		1/2	1		-1	41		204
15	15	1/2	1/2	2/2	2	1	1/2		1/2	1	-1	-1	53		202
15	15	1/2	1/2	2/2	1	2	1/2		1/2	1	1	2	62		200
15	15	5/8	5/8	2/2	1	1	1/8		1/8	1		3	69		196
15	15	3/4	3/4	2/2	1	1	1/8		1/8	1		-2	70		197
15	15	7/8	7/8	2/2	1	1	1/8		1/8	1		3	69		198
16	16	0	0	2/2	2	1	1/2		1/2	1		4	52		215
16	16	0	0	2/2	1	2	1/8		1/8	1	-1	2	62		210
16	16	0	0	2/2	1	1	1/2		1/2	1	1	1	67		205
16	16	1/8	1/8	2/2	1	2	1/8		1/8	1		0	60		211
