mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	4/4	2	1	1/2		1/2	1	1	0	48	C3	3	4
1	1	2	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		0	36	C2	2	6
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	0	48	C3	3	5
1	1	5/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	0
1	1	3	0.5	3/4	3/4	4/4	1	2	1/8		1/8	1		4	64	E4	4	2
1	1	3	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	4	64	E4	4	1
1	1	7/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1	1	0	60	C4	4	3
2	2	4	4.0	0	0	4/4	2	2	1		1	1		1	43	G2	2	18
2	2	4	1.5	0	0	4/4	1	2	3/8		1/4	3/2	-1	0	60	C4	4	12
2	2	4	0.5	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	7
2	2	9/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	8
2	2	5	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	2	62	D4	4	9
2	2	11/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1	1	0	60	C4	4	13
2	2	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	1	55	G3	3	17
2	2	6	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	0	60	C4	4	14
2	2	6	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2	-1	2	62	D4	4	10
2	2	13/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		0	60	C4	4	15
2	2	7	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1	1	5	59	B3	3	16
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64	E4	4	11
3	3	8	4.0	0	0	4/4	2	2	1		1	1		3	45	A2	2	31
3	3	8	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	1	55	G3	3	29
3	3	8	1.5	0	0	4/4	1	2	3/8		1/4	3/2	-1	5	59	B3	3	24
3	3	8	0.5	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	19
3	3	17/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	20
3	3	9	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	0	60	C4	4	21
3	3	19/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1	1	5	59	B3	3	25
3	3	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-1	53	F3	3	30
3	3	10	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	5	59	B3	3	26
3	3	10	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2	-1	0	60	C4	4	22
3	3	21/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		5	59	B3	3	27
3	3	11	1.0	3/4	3/4	4/4	1	2	1/4		1/4	1	1	3	57	A3	3	28
3	3	23/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1	1	0	60	C4	4	23
4	4	12	2.0	0	0	4/4	2	2	1/2		1/2	1		5	47	B2	2	44
4	4	12	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	-1	53	F3	3	42
