mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/8	2	1	1/4		1/4	1		5	59	B3	3	5
1	1	1/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		10	70	A#4	4	0
1	1	1/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		5	71	B4	4	1
1	1	3/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		7	73	C#5	5	2
1	1	1	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		5	71	B4	4	6
1	1	1	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		2	74	D5	5	3
1	1	5/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		4	76	E5	5	4
2	2	3/2	1.0	0	0	3/8	2	1	1/4		1/4	1		10	70	A#4	4	12
2	2	3/2	0.5	0	0	3/8	1	1	1/8		1/8	1		7	73	C#5	5	7
2	2	2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		6	78	F#5	5	8
2	2	9/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		4	76	E5	5	9
2	2	5/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		3	69	A4	4	13
2	2	5/2	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		2	74	D5	5	10
2	2	11/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		7	73	C#5	5	11
3	3	3	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	14
3	3	3	1.0	0	0	3/8	2	1	1/4		1/4	1		8	68	G#4	4	20
3	3	3	0.5	0	0	3/8	1	1	1/8		1/8	1		5	71	B4	4	15
3	3	7/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		4	76	E5	5	16
3	3	15/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	17
3	3	4	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	67	G4	4	21
3	3	4	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		7	73	C#5	5	18
3	3	17/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		5	71	B4	4	19
4	4	9/2	0.25	0	0	3/8	2	1	1/16		1/16	1		6	66	F#4	4	27
4	4	9/2	0.5	0	0	3/8	1	1	1/8		1/8	1		10	70	A#4	4	22
4	4	9/2	1.0	0	0	3/8	1	2	1/4		1/4	1		10	70	A#4	4	25
4	4	19/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		1	67	G4	4	28
4	4	5	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		6	66	F#4	4	29
4	4	5	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		7	73	C#5	5	23
4	4	21/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		4	64	E4	4	30
4	4	11/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		2	62	D4	4	31
4	4	11/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		2	74	D5	5	26
4	4	11/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		6	78	F#5	5	24
5	5	6	0.5	0	0	3/8	2	1	1/8		1/8	1		4	64	E4	4	38
5	5	6	0.5	0	0	3/8	1	2	1/8		1/8	1		7	73	C#5	5	35
5	5	6	0.5	0	0	3/8	1	1	1/8		1/8	1		4	76	E5	5	32
5	5	13/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		6	66	F#4	4	39
5	5	13/2	1.0	1/8	1/8	3/8	2	2	1/4		1/4	1		6	66	F#4	4	41
5	5	13/2	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		5	71	B4	4	36
5	5	13/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		2	74	D5	5	33
5	5	7	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		6	54	F#3	3	40
5	5	7	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		10	70	A#4	4	37
5	5	7	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		7	73	C#5	5	34
