quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
86	1.0	15	15	1/2	1/2	6/4	2	2	1/4		1/4	1		-2	46	Bb2	2	299
86	0.5	15	15	1/2	1/2	6/4	1	2	1/8		1/8	1		-2	70	Bb4	4	287
173/2	0.5	15	15	5/8	5/8	6/4	1	2	1/8		1/8	1		3	69	A4	4	288
87	1.0	15	15	3/4	3/4	6/4	2	2	1/4		1/4	1		-3	51	Eb3	3	300
87	0.5	15	15	3/4	3/4	6/4	2	1	1/8		1/8	1	-1	-2	58	Bb3	3	295
87	1.0	15	15	3/4	3/4	6/4	1	2	1/4		1/4	1		1	67	G4	4	289
87	0.5	15	15	3/4	3/4	6/4	1	1	1/8		1/8	1	-1	2	74	D5	5	282
175/2	0.5	15	15	7/8	7/8	6/4	1	1	1/8		1/8	1		5	71	B4	4	283
88	1.0	15	15	1	1	6/4	2	2	1/4		1/4	1		3	57	A3	3	301
88	2.0	15	15	1	1	6/4	2	1	1/2		1/2	1	1	3	57	A3	3	296
88	2.0	15	15	1	1	6/4	1	1	1/2		1/2	1	1	0	72	C5	5	284
177/2	0.5	15	15	9/8	9/8	6/4	1	2	1/8		1/8	1		1	67	G4	4	290
89	1.0	15	15	5/4	5/4	6/4	2	2	1/4		1/4	1		3	45	A2	2	302
89	0.5	15	15	5/4	5/4	6/4	1	2	1/8		1/8	1		3	69	A4	4	291
179/2	0.5	15	15	11/8	11/8	6/4	1	2	1/8		1/8	1		1	67	G4	4	292
90	1.0	16	16	0	0	6/4	2	2	1/4		1/4	1		2	50	D3	3	319
90	1.0	16	16	0	0	6/4	2	1	1/4		1/4	1	-1	3	57	A3	3	314
90	1.0	16	16	0	0	6/4	1	2	1/4		1/4	1		6	66	F#4	4	308
90	0.5	16	16	0	0	6/4	1	1	1/8		1/8	1	-1	0	72	C5	5	303
181/2	0.5	16	16	1/8	1/8	6/4	1	1	1/8		1/8	1		3	69	A4	4	304
91	1.0	16	16	1/4	1/4	6/4	2	2	1/4		1/4	1		1	55	G3	3	320
91	2.0	16	16	1/4	1/4	6/4	2	1	1/2		1/2	1	1	1	55	G3	3	315
91	2.0	16	16	1/4	1/4	6/4	1	1	1/2		1/2	1	1	-2	70	Bb4	4	305
183/2	0.5	16	16	3/8	3/8	6/4	1	2	1/8		1/8	1		6	66	F#4	4	309
92	1.0	16	16	1/2	1/2	6/4	2	2	1/4		1/4	1		1	43	G2	2	321
92	0.5	16	16	1/2	1/2	6/4	1	2	1/8		1/8	1		1	67	G4	4	310
185/2	0.5	16	16	5/8	5/8	6/4	1	2	1/8		1/8	1		2	62	D4	4	311
93	1.5	16	16	3/4	3/4	6/4	2	2	3/8		1/4	3/2		0	48	C3	3	322
93	0.5	16	16	3/4	3/4	6/4	2	1	1/8		1/8	1	-1	1	55	G3	3	316
93	1.0	16	16	3/4	3/4	6/4	1	2	1/4		1/4	1		-3	63	Eb4	4	312
93	1.0	16	16	3/4	3/4	6/4	1	1	1/4		1/4	1	-1	-2	70	Bb4	4	306
187/2	0.5	16	16	7/8	7/8	6/4	2	1	1/8		1/8	1		1	55	G3	3	317
94	2.0	16	16	1	1	6/4	2	1	1/2		1/2	1	1	0	60	C4	4	318
94	2.0	16	16	1	1	6/4	1	2	1/2		1/2	1		4	64	E4	4	313
94	2.0	16	16	1	1	6/4	1	1	1/2		1/2	1	1	3	69	A4	4	307
189/2	0.5	16	16	9/8	9/8	6/4	2	2	1/8		1/8	1		3	45	A2	2	323
95	0.5	16	16	5/4	5/4	6/4	2	2	1/8		1/8	1		-2	46	Bb2	2	324
191/2	0.5	16	16	11/8	11/8	6/4	2	2	1/8		1/8	1		0	48	C3	3	325
96	2.0	17	17	0	0	6/4	2	2	1/2		1/2	1	1	2	50	D3	3	342
96	0.5	17	17	0	0	6/4	2	1	1/8		1/8	1	-1	0	60	C4	4	336
96	2.0	17	17	0	0	6/4	1	2	1/2		1/2	1		6	66	F#4	4	331
96	2.0	17	17	0	0	6/4	1	1	1/2		1/2	1	-1	3	69	A4	4	326
193/2	0.5	17	17	1/8	1/8	6/4	2	1	1/8		1/8	1		-2	58	Bb3	3	337
97	0.5	17	17	1/4	1/4	6/4	2	1	1/8		1/8	1		0	60	C4	4	338
195/2	0.5	17	17	3/8	3/8	6/4	2	1	1/8		1/8	1		3	57	A3	3	339
98	0.5	17	17	1/2	1/2	6/4	2	2	1/8		1/8	1	-1	2	50	D3	3	343
98	1.0	17	17	1/2	1/2	6/4	2	1	1/4		1/4	1		-2	58	Bb3	3	340
98	1.0	17	17	1/2	1/2	6/4	1	2	1/4		1/4	1		2	62	D4	4	332
98	1.0	17	17	1/2	1/2	6/4	1	1	1/4		1/4	1	1	1	67	G4	4	327
197/2	0.5	17	17	5/8	5/8	6/4	2	2	1/8		1/8	1		-2	46	Bb2	2	344
99	0.5	17	17	3/4	3/4	6/4	2	2	1/8		1/8	1		0	48	C3	3	345
99	3.0	17	17	3/4	3/4	6/4	2	1	3/4		1/2	3/2		3	57	A3	3	341
99	1.0	17	17	3/4	3/4	6/4	1	2	1/4		1/4	1		-3	63	Eb4	4	333
99	2.0	17	17	3/4	3/4	6/4	1	1	1/2		1/2	1	-1	1	67	G4	4	328
199/2	0.5	17	17	7/8	7/8	6/4	2	2	1/8		1/8	1		3	45	A2	2	346
100	0.5	17	17	1	1	6/4	2	2	1/8		1/8	1		2	50	D3	3	347
100	1.0	17	17	1	1	6/4	1	2	1/4		1/4	1		2	62	D4	4	334
201/2	0.5	17	17	9/8	9/8	6/4	2	2	1/8		1/8	1		0	48	C3	3	348
101	0.5	17	17	5/4	5/4	6/4	2	2	1/8		1/8	1		2	50	D3	3	349
101	1.0	17	17	5/4	5/4	6/4	1	2	1/4		1/4	1		0	60	C4	4	335
101	0.75	17	17	5/4	5/4	6/4	1	1	3/16		1/8	3/2		1	67	G4	4	329
203/2	0.5	17	17	11/8	11/8	6/4	2	2	1/8		1/8	1		2	38	D2	2	350
407/4	0.25	17	17	23/16	23/16	6/4	1	1	1/16		1/16	1		6	66	F#4	4	330
102	0.0	18	18	0	0	6/4	1	1	0	appoggiatura	1/8	1		6	66	F#4	4	351
102	2.0	18	18	0	0	6/4	2	2	1/2		1/2	1		1	43	G2	2	363
102	3.0	18	18	0	0	6/4	2	1	3/4		1/2	3/2		1	43	G2	2	361
102	3.0	18	18	0	0	6/4	1	1	3/4		1/2	3/2	1	1	67	G4	4	352
205/2	0.5	18	18	1/8	1/8	6/4	1	2	1/8		1/8	1		0	60	C4	4	354
103	0.5	18	18	1/4	1/4	6/4	1	3	1/8		1/8	1		5	59	B3	3	357
103	2.0	18	18	1/4	1/4	6/4	1	2	1/2		1/2	1	1	5	59	B3	3	355
207/2	0.5	18	18	3/8	3/8	6/4	1	3	1/8		1/8	1	1	2	62	D4	4	358
104	1.0	18	18	1/2	1/2	6/4	2	2	1/4		1/4	1	1	1	31	G1	1	364
104	1.0	18	18	1/2	1/2	6/4	1	3	1/4		1/4	1	0	2	62	D4	4	359
105	3.0	18	18	3/4	3/4	6/4	2	2	3/4		1/2	3/2	-1	1	31	G1	1	365
105	3.0	18	18	3/4	3/4	6/4	2	1	3/4		1/2	3/2		1	43	G2	2	362
105	3.0	18	18	3/4	3/4	6/4	1	2	3/4		1/2	3/2	-1	5	59	B3	3	356
105	3.0	18	18	3/4	3/4	6/4	1	3	3/4		1/2	3/2	-1	2	62	D4	4	360
105	3.0	18	18	3/4	3/4	6/4	1	1	3/4		1/2	3/2	-1	1	67	G4	4	353
