mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	4/4	2	2	1/8		1/8	1		3	45	A2	2	15
1	1	0	0	2.0	0	0	4/4	2	1	1/2		1/2	1		3	45	A2	2	13
1	1	1/2	1/2	0.5	1/8	1/8	4/4	2	2	1/8		1/8	1	1	3	33	A1	1	16
1	1	3/4	3/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	0
1	1	1	1	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1	-1	3	33	A1	1	17
1	1	1	1	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		2	62	D4	4	1
1	1	5/4	5/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	2
1	1	3/2	3/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		5	59	B3	3	3
1	1	3/2	3/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1	1	5	59	B3	3	10
1	1	7/4	7/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	4
1	1	2	2	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1	0	5	59	B3	3	11
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	5
1	1	9/4	9/4	0.25	9/16	9/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	18
1	1	5/2	5/2	0.25	5/8	5/8	4/4	2	2	1/16		1/16	1		8	56	G#3	3	19
1	1	11/4	11/4	0.25	11/16	11/16	4/4	2	2	1/16		1/16	1		6	54	F#3	3	20
1	1	3	3	0.5	3/4	3/4	4/4	2	2	1/8		1/8	1		8	56	G#3	3	21
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	14
1	1	3	3	0.25	3/4	3/4	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	12
1	1	3	3	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		2	62	D4	4	6
1	1	13/4	13/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	7
1	1	7/2	7/2	0.5	7/8	7/8	4/4	2	2	1/8		1/8	1		4	52	E3	3	22
1	1	7/2	7/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		7	61	C#4	4	8
1	1	15/4	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1	1	5	59	B3	3	9
2	2	4	4	1.0	0	0	4/4	2	2	1/4		1/4	1		3	57	A3	3	45
2	2	4	4	0.25	0	0	4/4	1	1	1/16		1/16	1	-1	5	59	B3	3	23
2	2	17/4	17/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	24
2	2	17/4	17/4	0.25	1/16	1/16	4/4	1	2	1/16		1/16	1	1	5	59	B3	3	37
2	2	9/2	9/2	0.25	1/8	1/8	4/4	1	2	1/16		1/16	1	-1	5	59	B3	3	38
2	2	9/2	9/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1	1	7	61	C#4	4	25
2	2	19/4	19/4	0.25	3/16	3/16	4/4	1	2	1/16		1/16	1		5	59	B3	3	39
2	2	5	5	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		7	49	C#3	3	46
2	2	5	5	0.25	1/4	1/4	4/4	1	2	1/16		1/16	1		3	57	A3	3	40
2	2	5	5	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	7	61	C#4	4	26
2	2	21/4	21/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	27
2	2	11/2	11/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	43
2	2	11/2	11/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	28
2	2	23/4	23/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	29
2	2	6	6	0.75	1/2	1/2	4/4	2	2	3/16		1/8	3/2		2	50	D3	3	47
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	44
2	2	6	6	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		3	57	A3	3	41
2	2	25/4	25/4	0.25	9/16	9/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	30
