quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
11	0.5	3	3	3/4	3/4	2/2	1	1	1/8		1/8	1		4	64	E4	4	23
23/2	0.5	3	3	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	24
12	1.0	4	4	0	0	2/2	2	2	1/4		1/4	1		4	52	E3	3	43
12	1.0	4	4	0	0	2/2	2	1	1/4		1/4	1	-1	1	55	G3	3	41
12	0.5	4	4	0	0	2/2	1	2	1/8		1/8	1	-1	-2	58	Bb3	3	37
12	1.5	4	4	0	0	2/2	1	1	3/8		1/4	3/2		0	60	C4	4	32
25/2	0.5	4	4	1/8	1/8	2/2	1	2	1/8		1/8	1		-2	58	Bb3	3	38
13	0.0	4	4	1/4	1/4	2/2	1	2	0	appoggiatura	1/8	1		-2	58	Bb3	3	39
13	1.0	4	4	1/4	1/4	2/2	2	2	1/4		1/4	1	1	-1	53	F3	3	44
13	1.0	4	4	1/4	1/4	2/2	1	2	1/4		1/4	1		3	57	A3	3	40
27/2	0.5	4	4	3/8	3/8	2/2	1	1	1/8		1/8	1		2	62	D4	4	33
14	1.0	4	4	1/2	1/2	2/2	2	2	1/4		1/4	1	-1	-1	53	F3	3	45
14	2.0	4	4	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55	G3	3	42
14	1.5	4	4	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	58	Bb3	3	34
15	1.0	4	4	3/4	3/4	2/2	2	2	1/4		1/4	1	1	-3	51	Eb3	3	46
31/2	0.25	4	4	7/8	7/8	2/2	1	1	1/16		1/16	1		3	57	A3	3	35
63/4	0.25	4	4	15/16	15/16	2/2	1	1	1/16		1/16	1		-2	58	Bb3	3	36
16	1.0	5	5	0	0	2/2	2	2	1/4		1/4	1	-1	-3	51	Eb3	3	56
16	2.0	5	5	0	0	2/2	2	1	1/2		1/2	1		-1	53	F3	3	53
16	1.5	5	5	0	0	2/2	1	1	3/8		1/4	3/2		3	57	A3	3	47
17	2.0	5	5	1/4	1/4	2/2	2	2	1/2		1/2	1		2	50	D3	3	57
35/2	0.25	5	5	3/8	3/8	2/2	1	1	1/16		1/16	1		-2	58	Bb3	3	48
71/4	0.25	5	5	7/16	7/16	2/2	1	1	1/16		1/16	1		3	57	A3	3	49
18	0.0	5	5	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		3	57	A3	3	50
18	1.0	5	5	1/2	1/2	2/2	2	1	1/4		1/4	1		1	55	G3	3	54
18	1.5	5	5	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	58	Bb3	3	51
19	1.0	5	5	3/4	3/4	2/2	2	2	1/4		1/4	1		0	48	C3	3	58
19	1.0	5	5	3/4	3/4	2/2	2	1	1/4		1/4	1		3	57	A3	3	55
39/2	0.5	5	5	7/8	7/8	2/2	1	1	1/8		1/8	1		0	60	C4	4	52
20	0.0	6	6	0	0	2/2	1	1	0	appoggiatura	1/8	1		0	60	C4	4	59
20	1.0	6	6	0	0	2/2	2	2	1/4		1/4	1		-2	46	Bb2	2	69
20	1.0	6	6	0	0	2/2	2	1	1/4		1/4	1		-2	58	Bb3	3	66
20	1.5	6	6	0	0	2/2	1	1	3/8		1/4	3/2		2	62	D4	4	60
21	1.0	6	6	1/4	1/4	2/2	2	2	1/4		1/4	1		3	45	A2	2	70
43/2	0.25	6	6	3/8	3/8	2/2	1	1	1/16		1/16	1		4	64	E4	4	61
87/4	0.25	6	6	7/16	7/16	2/2	1	1	1/16		1/16	1		2	62	D4	4	62
22	0.0	6	6	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		2	62	D4	4	63
22	1.0	6	6	1/2	1/2	2/2	2	1	1/4		1/4	1		1	43	G2	2	67
22	1.5	6	6	1/2	1/2	2/2	1	1	3/8		1/4	3/2		4	64	E4	4	64
23	1.0	6	6	3/4	3/4	2/2	2	1	1/4		1/4	1		-1	41	F2	2	68
47/2	0.5	6	6	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	65
24	4.0	7	7	0	0	2/2	2	2	1		1	1		0	48	C3	3	80
24	1.0	7	7	0	0	2/2	1	1	1/4		1/4	1		4	64	E4	4	71
49/2	1.0	7	7	1/8	1/8	2/2	1	2	1/4		1/4	1		0	60	C4	4	76
25	1.0	7	7	1/4	1/4	2/2	2	1	1/4		1/4	1		-2	58	Bb3	3	77
51/2	0.5	7	7	3/8	3/8	2/2	1	1	1/8		1/8	1		4	64	E4	4	72
26	0.0	7	7	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		4	64	E4	4	73
26	1.0	7	7	1/2	1/2	2/2	2	1	1/4		1/4	1		3	57	A3	3	78
26	1.5	7	7	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-1	65	F4	4	74
27	1.0	7	7	3/4	3/4	2/2	2	1	1/4		1/4	1		1	55	G3	3	79
55/2	0.5	7	7	7/8	7/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	75
28	0.0	8	8	0	0	2/2	1	1	0	appoggiatura	1/8	1		1	67	G4	4	81
28	1.0	8	8	0	0	2/2	2	1	1/4		1/4	1		-1	53	F3	3	88
28	3.0	8	8	0	0	2/2	2	2	3/4		1/2	3/2		-1	53	F3	3	91
28	1.5	8	8	0	0	2/2	1	1	3/8		1/4	3/2		3	69	A4	4	82
29	1.0	8	8	1/4	1/4	2/2	2	1	1/4		1/4	1		1	55	G3	3	89
59/2	0.5	8	8	3/8	3/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	83
30	2.0	8	8	1/2	1/2	2/2	2	1	1/2		1/2	1		3	57	A3	3	90
30	0.5	8	8	1/2	1/2	2/2	1	1	1/8		1/8	1		-1	65	F4	4	84
61/2	0.5	8	8	5/8	5/8	2/2	1	1	1/8		1/8	1		4	64	E4	4	85
31	1.0	8	8	3/4	3/4	2/2	2	2	1/4		1/4	1		6	54	F#3	3	92
31	0.5	8	8	3/4	3/4	2/2	1	1	1/8		1/8	1		2	62	D4	4	86
63/2	0.5	8	8	7/8	7/8	2/2	1	1	1/8		1/8	1		0	60	C4	4	87
32	1.0	9	9	0	0	2/2	2	2	1/4		1/4	1		1	55	G3	3	106
32	2.0	9	9	0	0	2/2	2	1	1/2		1/2	1		1	55	G3	3	104
32	1.0	9	9	0	0	2/2	1	1	1/4		1/4	1		5	59	B3	3	93
33	2.0	9	9	1/4	1/4	2/2	2	2	1/2		1/2	1		4	52	E3	3	107
33	1.0	9	9	1/4	1/4	2/2	1	1	1/4		1/4	1	1	1	67	G4	4	94
67/2	0.5	9	9	3/8	3/8	2/2	1	3	1/8		1/8	1	1	0	60	C4	4	100
34	2.0	9	9	1/2	1/2	2/2	2	1	1/2		1/2	1		-1	53	F3	3	105
34	0.5	9	9	1/2	1/2	2/2	1	2	1/8		1/8	1		0	60	C4	4	97
34	1.0	9	9	1/2	1/2	2/2	1	3	1/4		1/4	1	0	0	60	C4	4	101
34	1.0	9	9	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	1	67	G4	4	95
69/2	0.5	9	9	5/8	5/8	2/2	1	2	1/8		1/8	1	1	3	57	A3	3	98
35	1.0	9	9	3/4	3/4	2/2	2	2	1/4		1/4	1	1	2	50	D3	3	108
35	1.0	9	9	3/4	3/4	2/2	1	2	1/4		1/4	1	0	3	57	A3	3	99
35	0.5	9	9	3/4	3/4	2/2	1	3	1/8		1/8	1	-1	0	60	C4	4	102
35	1.0	9	9	3/4	3/4	2/2	1	1	1/4		1/4	1	1	-1	65	F4	4	96
71/2	0.5	9	9	7/8	7/8	2/2	1	3	1/8		1/8	1	1	5	59	B3	3	103
36	1.0	10	10	0	0	2/2	2	2	1/4		1/4	1	-1	2	50	D3	3	127
36	2.0	10	10	0	0	2/2	2	1	1/2		1/2	1		4	52	E3	3	125
36	0.5	10	10	0	0	2/2	1	2	1/8		1/8	1	-1	3	57	A3	3	113
36	1.0	10	10	0	0	2/2	1	3	1/4		1/4	1	0	5	59	B3	3	119
36	1.0	10	10	0	0	2/2	1	1	1/4		1/4	1	-1	-1	65	F4	4	109
73/2	0.5	10	10	1/8	1/8	2/2	1	2	1/8		1/8	1	1	1	55	G3	3	114
37	2.0	10	10	1/4	1/4	2/2	2	2	1/2		1/2	1		0	48	C3	3	128
37	1.0	10	10	1/4	1/4	2/2	1	2	1/4		1/4	1	0	1	55	G3	3	115
37	0.5	10	10	1/4	1/4	2/2	1	3	1/8		1/8	1	-1	5	59	B3	3	120
37	1.0	10	10	1/4	1/4	2/2	1	1	1/4		1/4	1	1	4	64	E4	4	110
75/2	0.5	10	10	3/8	3/8	2/2	1	3	1/8		1/8	1	1	3	57	A3	3	121
38	2.0	10	10	1/2	1/2	2/2	2	1	1/2		1/2	1		2	50	D3	3	126
38	0.5	10	10	1/2	1/2	2/2	1	2	1/8		1/8	1	-1	1	55	G3	3	116
38	1.0	10	10	1/2	1/2	2/2	1	3	1/4		1/4	1	0	3	57	A3	3	122
38	1.0	10	10	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	4	64	E4	4	111
77/2	0.5	10	10	5/8	5/8	2/2	1	2	1/8		1/8	1	1	-1	53	F3	3	117
39	1.0	10	10	3/4	3/4	2/2	2	2	1/4		1/4	1		5	47	B2	2	129
39	1.0	10	10	3/4	3/4	2/2	1	2	1/4		1/4	1	0	-1	53	F3	3	118
39	0.5	10	10	3/4	3/4	2/2	1	3	1/8		1/8	1	-1	3	57	A3	3	123
39	1.0	10	10	3/4	3/4	2/2	1	1	1/4		1/4	1	1	2	62	D4	4	112
79/2	0.5	10	10	7/8	7/8	2/2	1	3	1/8		1/8	1	1	1	55	G3	3	124
40	1.0	11	11	0	0	2/2	2	2	1/4		1/4	1		0	48	C3	3	143
40	2.0	11	11	0	0	2/2	2	1	1/2		1/2	1		0	48	C3	3	142
40	0.5	11	11	0	0	2/2	1	2	1/8		1/8	1	-1	-1	53	F3	3	133
40	1.5	11	11	0	0	2/2	1	3	3/8		1/4	3/2	-1	1	55	G3	3	136
40	1.0	11	11	0	0	2/2	1	1	1/4		1/4	1	-1	2	62	D4	4	130
81/2	0.5	11	11	1/8	1/8	2/2	1	2	1/8		1/8	1	1	4	52	E3	3	134
41	1.0	11	11	1/4	1/4	2/2	2	2	1/4		1/4	1		4	40	E2	2	144
41	1.0	11	11	1/4	1/4	2/2	1	2	1/4		1/4	1	-1	4	52	E3	3	135
41	1.0	11	11	1/4	1/4	2/2	1	1	1/4		1/4	1	1	0	60	C4	4	131
83/2	0.5	11	11	3/8	3/8	2/2	1	3	1/8		1/8	1	1	1	55	G3	3	137
42	1.0	11	11	1/2	1/2	2/2	2	2	1/4		1/4	1		-1	41	F2	2	145
42	0.5	11	11	1/2	1/2	2/2	1	3	1/8		1/8	1	-1	1	55	G3	3	138
42	2.0	11	11	1/2	1/2	2/2	1	1	1/2		1/2	1	0	0	60	C4	4	132
85/2	0.5	11	11	5/8	5/8	2/2	1	3	1/8		1/8	1	1	3	57	A3	3	139
43	1.0	11	11	3/4	3/4	2/2	2	2	1/4		1/4	1		1	43	G2	2	146
43	0.5	11	11	3/4	3/4	2/2	1	3	1/8		1/8	1	-1	3	57	A3	3	140
87/2	0.5	11	11	7/8	7/8	2/2	1	3	1/8		1/8	1	1	1	55	G3	3	141
44	1.0	12	12	0	0	2/2	2	2	1/4		1/4	1		3	45	A2	2	160
44	2.0	12	12	0	0	2/2	2	1	1/2		1/2	1		3	45	A2	2	158
44	0.5	12	12	0	0	2/2	1	3	1/8		1/8	1	-1	1	55	G3	3	151
44	2.0	12	12	0	0	2/2	1	1	1/2		1/2	1	0	0	60	C4	4	147
89/2	0.5	12	12	1/8	1/8	2/2	1	3	1/8		1/8	1	1	-1	53	F3	3	152
45	1.0	12	12	1/4	1/4	2/2	2	2	1/4		1/4	1		-1	41	F2	2	161
45	0.5	12	12	1/4	1/4	2/2	1	3	1/8		1/8	1	-1	-1	53	F3	3	153
91/2	0.5	12	12	3/8	3/8	2/2	1	3	1/8		1/8	1	1	4	52	E3	3	154
46	1.0	12	12	1/2	1/2	2/2	2	2	1/4		1/4	1		1	43	G2	2	162
46	2.0	12	12	1/2	1/2	2/2	2	1	1/2		1/2	1		1	43	G2	2	159
46	0.5	12	12	1/2	1/2	2/2	1	3	1/8		1/8	1	-1	4	52	E3	3	155
46	1.0	12	12	1/2	1/2	2/2	1	1	1/4		1/4	1	-1	0	60	C4	4	148
93/2	0.5	12	12	5/8	5/8	2/2	1	3	1/8		1/8	1	1	2	50	D3	3	156
47	1.0	12	12	3/4	3/4	2/2	2	2	1/4		1/4	1		1	31	G1	1	163
47	1.0	12	12	3/4	3/4	2/2	1	3	1/4		1/4	1	-1	2	50	D3	3	157
47	0.5	12	12	3/4	3/4	2/2	1	1	1/8		1/8	1		0	60	C4	4	149
95/2	0.5	12	12	7/8	7/8	2/2	1	1	1/8		1/8	1		5	59	B3	3	150
48	0.0	13	13	0	0	2/2	1	1	0	appoggiatura	1/8	1		5	59	B3	3	164
48	1.0	13	13	0	0	2/2	2	2	1/4		1/4	1		0	36	C2	2	176
48	0.5	13	13	0	0	2/2	1	2	1/8		1/8	1		4	52	E3	3	167
48	0.5	13	13	0	0	2/2	1	1	1/8		1/8	1		0	60	C4	4	165
97/2	0.5	13	13	1/8	1/8	2/2	1	2	1/8		1/8	1		0	72	C5	5	168
49	1.0	13	13	1/4	1/4	2/2	2	2	1/4		1/4	1	1	0	48	C3	3	177
49	0.5	13	13	1/4	1/4	2/2	1	2	1/8		1/8	1		-2	70	Bb4	4	169
99/2	0.5	13	13	3/8	3/8	2/2	1	2	1/8		1/8	1		3	69	A4	4	170
50	2.0	13	13	1/2	1/2	2/2	2	2	1/2		1/2	1	0	0	48	C3	3	178
50	0.5	13	13	1/2	1/2	2/2	1	2	1/8		1/8	1		1	67	G4	4	171
50	2.0	13	13	1/2	1/2	2/2	1	1	1/2		1/2	1	1	1	67	G4	4	166
101/2	0.5	13	13	5/8	5/8	2/2	1	2	1/8		1/8	1		-1	65	F4	4	172
51	1.0	13	13	3/4	3/4	2/2	2	1	1/4		1/4	1		-2	58	Bb3	3	175
51	0.5	13	13	3/4	3/4	2/2	1	2	1/8		1/8	1		4	64	E4	4	173
103/2	0.5	13	13	7/8	7/8	2/2	1	2	1/8		1/8	1		2	62	D4	4	174
52	4.0	14	14	0	0	2/2	2	2	1		1	1	-1	0	48	C3	3	191
52	2.0	14	14	0	0	2/2	2	1	1/2		1/2	1		3	57	A3	3	189
52	1.5	14	14	0	0	2/2	1	2	3/8		1/4	3/2		0	60	C4	4	185
52	0.5	14	14	0	0	2/2	1	1	1/8		1/8	1	-1	1	67	G4	4	179
105/2	0.5	14	14	1/8	1/8	2/2	1	1	1/8		1/8	1		4	64	E4	4	180
53	1.0	14	14	1/4	1/4	2/2	1	1	1/4		1/4	1	1	-1	65	F4	4	181
107/2	0.5	14	14	3/8	3/8	2/2	1	2	1/8		1/8	1		0	60	C4	4	186
54	2.0	14	14	1/2	1/2	2/2	2	1	1/2		1/2	1		1	55	G3	3	190
54	1.5	14	14	1/2	1/2	2/2	1	2	3/8		1/4	3/2		-2	58	Bb3	3	187
54	0.5	14	14	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	-1	65	F4	4	182
109/2	0.5	14	14	5/8	5/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	183
55	1.0	14	14	3/4	3/4	2/2	1	1	1/4		1/4	1	1	4	64	E4	4	184
111/2	0.5	14	14	7/8	7/8	2/2	1	2	1/8		1/8	1		-2	58	Bb3	3	188
56	2.0	15	15	0	0	2/2	2	1	1/2		1/2	1	1	-1	53	F3	3	201
56	2.0	15	15	0	0	2/2	2	2	1/2		1/2	1		-1	53	F3	3	203
56	1.0	15	15	0	0	2/2	1	2	1/4		1/4	1		3	57	A3	3	199
56	0.5	15	15	0	0	2/2	1	1	1/8		1/8	1	-1	4	64	E4	4	192
113/2	0.5	15	15	1/8	1/8	2/2	1	1	1/8		1/8	1		4	64	E4	4	193
57	0.5	15	15	1/4	1/4	2/2	1	1	1/8		1/8	1		-1	65	F4	4	194
115/2	0.5	15	15	3/8	3/8	2/2	1	1	1/8		1/8	1		4	64	E4	4	195
58	2.0	15	15	1/2	1/2	2/2	2	2	1/2		1/2	1		-1	41	F2	2	204
58	2.0	15	15	1/2	1/2	2/2	2	1	1/2		1/2	1	-1	-1	53	F3	3	202
58	2.0	15	15	1/2	1/2	2/2	1	2	1/2		1/2	1	1	2	62	D4	4	200
117/2	0.5	15	15	5/8	5/8	2/2	1	1	1/8		1/8	1		3	69	A4	4	196
59	0.5	15	15	3/4	3/4	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	197
119/2	0.5	15	15	7/8	7/8	2/2	1	1	1/8		1/8	1		3	69	A4	4	198
60	2.0	16	16	0	0	2/2	2	1	1/2		1/2	1		4	52	E3	3	215
60	0.5	16	16	0	0	2/2	1	2	1/8		1/8	1	-1	2	62	D4	4	210
60	2.0	16	16	0	0	2/2	1	1	1/2		1/2	1	1	1	67	G4	4	205
121/2	0.5	16	16	1/8	1/8	2/2	1	2	1/8		1/8	1		0	60	C4	4	211
61	0.5	16	16	1/4	1/4	2/2	1	2	1/8		1/8	1		5	59	B3	3	212
123/2	0.5	16	16	3/8	3/8	2/2	1	2	1/8		1/8	1		2	62	D4	4	213
62	2.0	16	16	1/2	1/2	2/2	2	1	1/2		1/2	1		-3	51	Eb3	3	216
62	2.0	16	16	1/2	1/2	2/2	1	2	1/2		1/2	1	1	0	60	C4	4	214
62	0.5	16	16	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	1	67	G4	4	206
125/2	0.5	16	16	5/8	5/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	207
63	0.5	16	16	3/4	3/4	2/2	1	1	1/8		1/8	1		3	69	A4	4	208
127/2	0.5	16	16	7/8	7/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	209
64	2.0	17	17	0	0	2/2	2	1	1/2		1/2	1	1	2	50	D3	3	228
64	2.0	17	17	0	0	2/2	2	2	1/2		1/2	1		2	50	D3	3	230
64	1.5	17	17	0	0	2/2	1	2	3/8		1/4	3/2	-1	0	60	C4	4	222
64	0.5	17	17	0	0	2/2	1	1	1/8		1/8	1		6	66	F#4	4	217
129/2	0.5	17	17	1/8	1/8	2/2	1	1	1/8		1/8	1		2	62	D4	4	218
65	2.0	17	17	1/4	1/4	2/2	1	1	1/2		1/2	1		1	67	G4	4	219
131/2	0.5	17	17	3/8	3/8	2/2	1	2	1/8		1/8	1	1	-2	58	Bb3	3	223
66	2.0	17	17	1/2	1/2	2/2	2	2	1/2		1/2	1		2	38	D2	2	231
66	2.0	17	17	1/2	1/2	2/2	2	1	1/2		1/2	1	-1	2	50	D3	3	229
66	0.5	17	17	1/2	1/2	2/2	1	2	1/8		1/8	1	-1	-2	58	Bb3	3	224
133/2	0.5	17	17	5/8	5/8	2/2	1	2	1/8		1/8	1	1	3	57	A3	3	225
67	1.0	17	17	3/4	3/4	2/2	1	2	1/4		1/4	1	-1	3	57	A3	3	226
67	1.0	17	17	3/4	3/4	2/2	1	3	1/4		1/4	1		0	60	C4	4	227
67	0.5	17	17	3/4	3/4	2/2	1	1	1/8		1/8	1		1	67	G4	4	220
135/2	0.5	17	17	7/8	7/8	2/2	1	1	1/8		1/8	1		6	66	F#4	4	221
68	0.0	18	18	0	0	2/2	1	1	0	appoggiatura	1/8	1		6	66	F#4	4	232
68	0.5	18	18	0	0	2/2	2	1	1/8		1/8	1		1	43	G2	2	248
68	0.5	18	18	0	0	2/2	1	2	1/8		1/8	1		-2	58	Bb3	3	247
68	0.5	18	18	0	0	2/2	1	1	1/8		1/8	1		1	67	G4	4	233
137/2	0.25	18	18	1/8	1/8	2/2	2	1	1/16		1/16	1		1	55	G3	3	249
137/2	0.25	18	18	1/8	1/8	2/2	1	1	1/16		1/16	1		-2	70	Bb4	4	234
275/4	0.25	18	18	3/16	3/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	250
275/4	0.25	18	18	3/16	3/16	2/2	1	1	1/16		1/16	1		3	69	A4	4	235
69	0.25	18	18	1/4	1/4	2/2	2	1	1/16		1/16	1		4	52	E3	3	251
69	0.25	18	18	1/4	1/4	2/2	1	1	1/16		1/16	1		1	67	G4	4	236
277/4	0.25	18	18	5/16	5/16	2/2	2	1	1/16		1/16	1		2	50	D3	3	252
277/4	0.25	18	18	5/16	5/16	2/2	1	1	1/16		1/16	1		-1	65	F4	4	237
139/2	0.25	18	18	3/8	3/8	2/2	2	1	1/16		1/16	1		0	48	C3	3	253
139/2	0.25	18	18	3/8	3/8	2/2	1	1	1/16		1/16	1		4	64	E4	4	238
279/4	0.25	18	18	7/16	7/16	2/2	2	1	1/16		1/16	1		-2	46	Bb2	2	254
279/4	0.25	18	18	7/16	7/16	2/2	1	1	1/16		1/16	1		2	62	D4	4	239
70	0.5	18	18	1/2	1/2	2/2	2	1	1/8		1/8	1		3	45	A2	2	255
70	0.5	18	18	1/2	1/2	2/2	1	1	1/8		1/8	1		0	60	C4	4	240
141/2	0.25	18	18	5/8	5/8	2/2	2	1	1/16		1/16	1		3	57	A3	3	256
141/2	0.25	18	18	5/8	5/8	2/2	1	1	1/16		1/16	1		0	72	C5	5	241
283/4	0.25	18	18	11/16	11/16	2/2	2	1	1/16		1/16	1		1	55	G3	3	257
283/4	0.25	18	18	11/16	11/16	2/2	1	1	1/16		1/16	1		-2	70	Bb4	4	242
71	0.25	18	18	3/4	3/4	2/2	2	1	1/16		1/16	1		-1	53	F3	3	258
71	0.25	18	18	3/4	3/4	2/2	1	1	1/16		1/16	1		3	69	A4	4	243
285/4	0.25	18	18	13/16	13/16	2/2	2	1	1/16		1/16	1		4	52	E3	3	259
285/4	0.25	18	18	13/16	13/16	2/2	1	1	1/16		1/16	1		1	67	G4	4	244
143/2	0.25	18	18	7/8	7/8	2/2	2	1	1/16		1/16	1		2	50	D3	3	260
143/2	0.25	18	18	7/8	7/8	2/2	1	1	1/16		1/16	1		-1	65	F4	4	245
287/4	0.25	18	18	15/16	15/16	2/2	2	1	1/16		1/16	1		0	48	C3	3	261
287/4	0.25	18	18	15/16	15/16	2/2	1	1	1/16		1/16	1		4	64	E4	4	246
72	0.5	19	19	0	0	2/2	2	1	1/8		1/8	1		-2	46	Bb2	2	277
72	0.5	19	19	0	0	2/2	1	1	1/8		1/8	1		2	62	D4	4	262
145/2	0.25	19	19	1/8	1/8	2/2	2	1	1/16		1/16	1		-2	58	Bb3	3	278
145/2	0.25	19	19	1/8	1/8	2/2	1	1	1/16		1/16	1		2	74	D5	5	263
291/4	0.25	19	19	3/16	3/16	2/2	2	1	1/16		1/16	1		3	57	A3	3	279
291/4	0.25	19	19	3/16	3/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	264
73	0.25	19	19	1/4	1/4	2/2	2	1	1/16		1/16	1		1	55	G3	3	280
73	0.25	19	19	1/4	1/4	2/2	1	1	1/16		1/16	1		-2	70	Bb4	4	265
293/4	0.25	19	19	5/16	5/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	281
293/4	0.25	19	19	5/16	5/16	2/2	1	1	1/16		1/16	1		3	69	A4	4	266
147/2	0.25	19	19	3/8	3/8	2/2	2	1	1/16		1/16	1		4	52	E3	3	282
147/2	0.25	19	19	3/8	3/8	2/2	1	1	1/16		1/16	1		1	67	G4	4	267
295/4	0.25	19	19	7/16	7/16	2/2	2	1	1/16		1/16	1		2	50	D3	3	283
295/4	0.25	19	19	7/16	7/16	2/2	1	1	1/16		1/16	1		-1	65	F4	4	268
74	0.5	19	19	1/2	1/2	2/2	2	2	1/8		1/8	1		0	48	C3	3	288
74	1.0	19	19	1/2	1/2	2/2	2	1	1/4		1/4	1	1	0	48	C3	3	284
74	0.25	19	19	1/2	1/2	2/2	1	1	1/16		1/16	1		4	64	E4	4	269
297/4	0.25	19	19	9/16	9/16	2/2	1	1	1/16		1/16	1		2	62	D4	4	270
149/2	1.0	19	19	5/8	5/8	2/2	2	2	1/4		1/4	1		0	36	C2	2	289
149/2	0.25	19	19	5/8	5/8	2/2	1	1	1/16		1/16	1		0	60	C4	4	271
299/4	0.25	19	19	11/16	11/16	2/2	1	1	1/16		1/16	1		2	62	D4	4	272
75	0.5	19	19	3/4	3/4	2/2	2	1	1/8		1/8	1	-1	0	48	C3	3	285
75	0.25	19	19	3/4	3/4	2/2	1	1	1/16		1/16	1		4	64	E4	4	273
301/4	0.25	19	19	13/16	13/16	2/2	1	1	1/16		1/16	1		-1	65	F4	4	274
