quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
28	0.0	8	7	1/2	1/2	4/4	1	2	0	appoggiatura	1/8	1		1	55	G3	3	104
28	2.0	8	7	1/2	1/2	4/4	2	2	1/2		1/2	1		-1	41	F2	2	109
28	2.0	8	7	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-1	53	F3	3	107
28	2.0	8	7	1/2	1/2	4/4	1	2	1/2		1/2	1	1	3	57	A3	3	105
115/4	0.25	8	7	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	96
29	0.75	8	7	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	97
119/4	0.25	8	7	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	63	Eb4	4	98
30	0.0	9	8	0	0	4/4	1	1	0	appoggiatura	1/8	1		-3	63	Eb4	4	110
30	1.5	9	8	0	0	4/4	2	2	3/8		1/4	3/2		-2	46	Bb2	2	126
30	1.0	9	8	0	0	4/4	2	1	1/4		1/4	1	-1	-1	53	F3	3	124
30	1.0	9	8	0	0	4/4	1	2	1/4		1/4	1	-1	3	57	A3	3	117
30	1.0	9	8	0	0	4/4	1	1	1/4		1/4	1		2	62	D4	4	111
31	0.5	9	8	1/4	1/4	4/4	1	2	1/8		1/8	1		1	55	G3	3	118
31	0.75	9	8	1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	112
63/2	0.5	9	8	3/8	3/8	4/4	2	2	1/8		1/8	1		-1	41	F2	2	127
63/2	0.5	9	8	3/8	3/8	4/4	1	2	1/8		1/8	1	1	3	57	A3	3	119
127/4	0.25	9	8	7/16	7/16	4/4	1	1	1/16		1/16	1	1	-1	65	F4	4	113
32	1.0	9	8	1/2	1/2	4/4	2	2	1/4		1/4	1		0	48	C3	3	128
32	2.0	9	8	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	125
32	0.5	9	8	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	3	57	A3	3	120
32	1.5	9	8	1/2	1/2	4/4	1	1	3/8		1/4	3/2	-1	-1	65	F4	4	114
65/2	0.5	9	8	5/8	5/8	4/4	1	2	1/8		1/8	1	1	1	55	G3	3	121
33	1.0	9	8	3/4	3/4	4/4	2	2	1/4		1/4	1		0	36	C2	2	129
33	1.0	9	8	3/4	3/4	4/4	1	2	1/4		1/4	1	-1	1	55	G3	3	122
33	1.0	9	8	3/4	3/4	4/4	1	3	1/4		1/4	1		-2	58	Bb3	3	123
67/2	0.25	9	8	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	65	F4	4	115
135/4	0.25	9	8	15/16	15/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	116
34	0.0	10	9	0	0	4/4	1	1	0	appoggiatura	1/8	1		4	64	E4	4	130
34	2.0	10	9	0	0	4/4	2	2	1/2		1/2	1	1	-1	41	F2	2	140
34	2.0	10	9	0	0	4/4	1	2	1/2		1/2	1		3	57	A3	3	135
34	2.0	10	9	0	0	4/4	1	2	1/2		1/2	1		0	60	C4	4	135
34	2.0	10	9	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	131
139/4	0.25	10	9	3/16	3/16	4/4	2	1	1/16		1/16	1		0	48	C3	3	136
35	0.75	10	9	1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	50	D3	3	137
143/4	0.25	10	9	7/16	7/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	138
36	2.0	10	9	1/2	1/2	4/4	2	2	1/2		1/2	1	-1	-1	41	F2	2	141
36	2.0	10	9	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	53	F3	3	139
147/4	0.25	10	9	11/16	11/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	132
37	0.75	10	9	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	133
151/4	0.25	10	9	15/16	15/16	4/4	1	1	1/16		1/16	1	1	0	72	C5	5	134
38	2.0	11	10	0	0	4/4	2	2	1/2		1/2	1		6	54	F#3	3	158
38	2.0	11	10	0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	154
38	0.75	11	10	0	0	4/4	1	2	3/16		1/8	3/2		2	62	D4	4	153
38	0.75	11	10	0	0	4/4	1	1	3/16		1/8	3/2	-1	0	72	C5	5	142
155/4	0.25	11	10	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	143
39	0.75	11	10	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	144
159/4	0.25	11	10	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	145
40	0.0	11	10	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		1	67	G4	4	146
40	2.0	11	10	1/2	1/2	4/4	2	2	1/2		1/2	1		2	50	D3	3	159
40	1.0	11	10	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	155
40	1.0	11	10	1/2	1/2	4/4	2	1	1/4		1/4	1		0	60	C4	4	155
40	0.5	11	10	1/2	1/2	4/4	1	1	1/8		1/8	1		6	66	F#4	4	147
81/2	0.25	11	10	5/8	5/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	148
163/4	0.25	11	10	11/16	11/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	149
41	0.0	11	10	3/4	3/4	4/4	1	1	0	appoggiatura	1/8	1		6	66	F#4	4	150
41	0.5	11	10	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	58	Bb3	3	156
41	0.75	11	10	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	151
83/2	0.5	11	10	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	157
167/4	0.25	11	10	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	152
42	0.0	12	11	0	0	4/4	1	1	0	appoggiatura	1/8	1		3	69	A4	4	160
42	1.5	12	11	0	0	4/4	2	2	3/8		1/4	3/2		1	55	G3	3	169
42	2.0	12	11	0	0	4/4	2	1	1/2		1/2	1	1	1	55	G3	3	167
42	1.0	12	11	0	0	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	161
43	0.0	12	11	1/4	1/4	4/4	1	1	0	appoggiatura	1/8	1		3	69	A4	4	162
43	1.0	12	11	1/4	1/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	163
87/2	0.5	12	11	3/8	3/8	4/4	2	2	1/8		1/8	1		2	50	D3	3	170
44	2.0	12	11	1/2	1/2	4/4	2	2	1/2		1/2	1		1	43	G2	2	171
44	2.0	12	11	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	1	55	G3	3	168
179/4	0.25	12	11	11/16	11/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	164
45	0.75	12	11	3/4	3/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	165
183/4	0.25	12	11	15/16	15/16	4/4	1	1	1/16		1/16	1	1	2	74	D5	5	166
46	2.0	13	12	0	0	4/4	2	2	1/2		1/2	1		8	56	G#3	3	188
46	2.0	13	12	0	0	4/4	2	1	1/2		1/2	1		5	59	B3	3	184
46	0.75	13	12	0	0	4/4	1	2	3/16		1/8	3/2		4	64	E4	4	183
46	0.75	13	12	0	0	4/4	1	1	3/16		1/8	3/2	-1	2	74	D5	5	172
187/4	0.25	13	12	3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	173
47	0.75	13	12	1/4	1/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	174
191/4	0.25	13	12	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	175
48	0.0	13	12	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		3	69	A4	4	176
48	2.0	13	12	1/2	1/2	4/4	2	2	1/2		1/2	1		4	52	E3	3	189
48	1.0	13	12	1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	185
48	1.0	13	12	1/2	1/2	4/4	2	1	1/4		1/4	1		2	62	D4	4	185
48	0.75	13	12	1/2	1/2	4/4	1	1	3/16		1/8	3/2		8	68	G#4	4	177
195/4	0.0	13	12	11/16	11/16	4/4	1	1	0	appoggiatura	1/8	1		2	74	D5	5	178
195/4	0.0	13	12	11/16	11/16	4/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	179
195/4	0.25	13	12	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	180
49	0.5	13	12	3/4	3/4	4/4	2	1	1/8		1/8	1		0	60	C4	4	186
49	0.75	13	12	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	181
99/2	0.5	13	12	7/8	7/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	187
199/4	0.25	13	12	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	182
50	2.0	14	13	0	0	4/4	2	1	1/2		1/2	1	1	3	57	A3	3	202
50	0.75	14	13	0	0	4/4	1	1	3/16		1/8	3/2		7	73	C#5	5	190
203/4	0.25	14	13	3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	191
51	0.3333333333333333	14	13	1/4	1/4	4/4	1	1	1/12		1/16	4/3		3	69	A4	4	192
154/3	0.16666666666666666	14	13	1/3	1/3	4/4	1	1	1/24		1/32	4/3		5	71	B4	4	193
103/2	0.16666666666666666	14	13	3/8	3/8	4/4	1	1	1/24		1/32	4/3		7	73	C#5	5	194
155/3	0.16666666666666666	14	13	5/12	5/12	4/4	1	1	1/24		1/32	4/3		2	74	D5	5	195
311/6	0.16666666666666666	14	13	11/24	11/24	4/4	1	1	1/24		1/32	4/3		4	76	E5	5	196
52	0.0	14	13	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	197
52	0.75	14	13	1/2	1/2	4/4	2	1	3/16		1/8	3/2	-1	3	57	A3	3	203
52	2.0	14	13	1/2	1/2	4/4	1	2	1/2		1/2	1		3	69	A4	4	201
52	2.0	14	13	1/2	1/2	4/4	1	2	1/2		1/2	1		2	74	D5	5	201
52	1.0	14	13	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	77	F5	5	198
211/4	0.25	14	13	11/16	11/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	204
53	0.75	14	13	3/4	3/4	4/4	2	1	3/16		1/8	3/2		4	52	E3	3	205
53	0.75	14	13	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-1	77	F5	5	199
215/4	0.25	14	13	15/16	15/16	4/4	2	1	1/16		1/16	1		-1	53	F3	3	206
215/4	0.25	14	13	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	200
54	2.0	15	14	0	0	4/4	2	2	1/2		1/2	1	1	1	43	G2	2	217
54	1.5	15	14	0	0	4/4	1	2	3/8		1/4	3/2		3	69	A4	4	213
54	1.5	15	14	0	0	4/4	1	2	3/8		1/4	3/2		-2	70	Bb4	4	213
54	1.5	15	14	0	0	4/4	1	2	3/8		1/4	3/2		2	74	D5	5	213
54	1.0	15	14	0	0	4/4	1	1	1/4		1/4	1	1	-1	77	F5	5	207
55	1.0	15	14	1/4	1/4	4/4	2	1	1/4		1/4	1	1	1	55	G3	3	215
55	0.75	15	14	1/4	1/4	4/4	1	1	3/16		1/8	3/2	-1	-1	77	F5	5	208
223/4	0.25	15	14	7/16	7/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	209
56	0.75	15	14	1/2	1/2	4/4	2	2	3/16		1/8	3/2	-1	1	43	G2	2	218
56	0.5	15	14	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	1	55	G3	3	216
56	2.0	15	14	1/2	1/2	4/4	1	2	1/2		1/2	1		1	67	G4	4	214
56	2.0	15	14	1/2	1/2	4/4	1	2	1/2		1/2	1		-2	70	Bb4	4	214
56	1.0	15	14	1/2	1/2	4/4	1	1	1/4		1/4	1		4	76	E5	5	210
227/4	0.25	15	14	11/16	11/16	4/4	2	2	1/16		1/16	1		7	49	C#3	3	219
57	0.75	15	14	3/4	3/4	4/4	2	2	3/16		1/8	3/2		2	50	D3	3	220
57	0.75	15	14	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	211
231/4	0.25	15	14	15/16	15/16	4/4	2	2	1/16		1/16	1		4	52	E3	3	221
231/4	0.25	15	14	15/16	15/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	212
58	2.0	16	15	0	0	4/4	2	2	1/2		1/2	1	1	-1	41	F2	2	241
58	0.75	16	15	0	0	4/4	1	2	3/16		1/8	3/2		1	67	G4	4	236
58	0.75	16	15	0	0	4/4	1	2	3/16		1/8	3/2		3	69	A4	4	236
58	0.75	16	15	0	0	4/4	1	2	3/16		1/8	3/2		7	73	C#5	5	236
58	0.75	16	15	0	0	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	222
117/2	0.5	16	15	1/8	1/8	4/4	2	1	1/8		1/8	1	1	-1	53	F3	3	238
235/4	0.25	16	15	3/16	3/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	223
59	1.0	16	15	1/4	1/4	4/4	2	1	1/4		1/4	1	0	-1	53	F3	3	239
59	0.25	16	15	1/4	1/4	4/4	1	1	1/16		1/16	1		-1	77	F5	5	224
237/4	0.25	16	15	5/16	5/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	225
119/2	0.25	16	15	3/8	3/8	4/4	1	1	1/16		1/16	1		2	74	D5	5	226
239/4	0.25	16	15	7/16	7/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	227
60	2.0	16	15	1/2	1/2	4/4	2	2	1/2		1/2	1	-1	-1	41	F2	2	242
60	2.0	16	15	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	-1	53	F3	3	240
60	0.75	16	15	1/2	1/2	4/4	1	2	3/16		1/8	3/2		2	62	D4	4	237
60	0.75	16	15	1/2	1/2	4/4	1	2	3/16		1/8	3/2		-1	65	F4	4	237
60	0.75	16	15	1/2	1/2	4/4	1	2	3/16		1/8	3/2		3	69	A4	4	237
60	0.75	16	15	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	228
243/4	0.25	16	15	11/16	11/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	229
61	0.16666666666666666	16	15	3/4	3/4	4/4	1	1	1/24		1/64	8/3		-2	70	Bb4	4	230
367/6	0.16666666666666666	16	15	19/24	19/24	4/4	1	1	1/24		1/64	8/3		3	69	A4	4	231
184/3	0.16666666666666666	16	15	5/6	5/6	4/4	1	1	1/24		1/64	8/3		1	67	G4	4	232
123/2	0.16666666666666666	16	15	7/8	7/8	4/4	1	1	1/24		1/64	8/3		-1	65	F4	4	233
185/3	0.16666666666666666	16	15	11/12	11/12	4/4	1	1	1/24		1/64	8/3		4	64	E4	4	234
371/6	0.16666666666666666	16	15	23/24	23/24	4/4	1	1	1/24		1/64	8/3		2	62	D4	4	235
62	2.0	17	16	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	252
62	0.75	17	16	0	0	4/4	1	2	3/16		1/8	3/2		2	62	D4	4	250
62	0.75	17	16	0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	243
62	0.75	17	16	0	0	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	243
125/2	0.5	17	16	1/8	1/8	4/4	2	2	1/8		1/8	1	1	1	43	G2	2	260
251/4	0.25	17	16	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	244
63	1.0	17	16	1/4	1/4	4/4	2	2	1/4		1/4	1	-1	1	43	G2	2	261
63	0.25	17	16	1/4	1/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	245
253/4	0.25	17	16	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	246
127/2	0.25	17	16	3/8	3/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	247
255/4	0.25	17	16	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	248
64	0.75	17	16	1/2	1/2	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	253
64	2.0	17	16	1/2	1/2	4/4	1	2	1/2		1/2	1	1	2	62	D4	4	251
64	2.0	17	16	1/2	1/2	4/4	1	1	1/2		1/2	1	1	-1	65	F4	4	249
259/4	0.25	17	16	11/16	11/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	254
65	0.3333333333333333	17	16	3/4	3/4	4/4	2	1	1/12		1/16	4/3		-1	53	F3	3	255
196/3	0.16666666666666666	17	16	5/6	5/6	4/4	2	1	1/24		1/32	4/3		4	52	E3	3	256
131/2	0.16666666666666666	17	16	7/8	7/8	4/4	2	1	1/24		1/32	4/3		2	50	D3	3	257
197/3	0.16666666666666666	17	16	11/12	11/12	4/4	2	1	1/24		1/32	4/3		0	48	C3	3	258
395/6	0.16666666666666666	17	16	23/24	23/24	4/4	2	1	1/24		1/32	4/3		-2	46	Bb2	2	259
66	2.0	18	17	0	0	4/4	2	1	1/2		1/2	1	1	3	45	A2	2	272
66	2.0	18	17	0	0	4/4	2	2	1/2		1/2	1		3	45	A2	2	274
66	1.5	18	17	0	0	4/4	1	2	3/8		1/4	3/2	-1	2	62	D4	4	270
66	1.5	18	17	0	0	4/4	1	1	3/8		1/4	3/2	-1	-1	65	F4	4	262
135/2	0.16666666666666666	18	17	3/8	3/8	4/4	1	1	1/24		1/32	4/3		4	64	E4	4	263
203/3	0.16666666666666666	18	17	5/12	5/12	4/4	1	1	1/24		1/32	4/3		2	62	D4	4	264
