quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
23	1.0	6	6	3/4	3/4	4/4	1	1	1/4		1/4	1	0	4	64	E4	4	65
47/2	0.5	6	6	7/8	7/8	4/4	1	2	1/8		1/8	1	1	5	59	B3	3	67
24	2.0	7	7	0	0	4/4	2	2	1/2		1/2	1		0	48	C3	3	83
24	2.0	7	7	0	0	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	81
24	0.5	7	7	0	0	4/4	1	2	1/8		1/8	1	-1	5	59	B3	3	77
24	1.5	7	7	0	0	4/4	1	1	3/8		1/4	3/2	-1	4	64	E4	4	72
49/2	0.5	7	7	1/8	1/8	4/4	1	2	1/8		1/8	1		5	59	B3	3	78
25	1.0	7	7	1/4	1/4	4/4	1	2	1/4		1/4	1		3	57	A3	3	79
51/2	0.5	7	7	3/8	3/8	4/4	1	1	1/8		1/8	1	1	6	66	F#4	4	73
26	2.0	7	7	1/2	1/2	4/4	2	2	1/2		1/2	1		5	47	B2	2	84
26	2.0	7	7	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	2	50	D3	3	82
26	0.5	7	7	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	6	66	F#4	4	74
53/2	0.5	7	7	5/8	5/8	4/4	1	1	1/8		1/8	1		6	66	F#4	4	75
27	1.0	7	7	3/4	3/4	4/4	1	1	1/4		1/4	1	1	1	67	G4	4	76
55/2	0.5	7	7	7/8	7/8	4/4	1	2	1/8		1/8	1	1	5	59	B3	3	80
28	4.0	8	8	0	0	4/4	2	2	1		1	1		3	45	A2	2	98
28	2.0	8	8	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	96
28	0.5	8	8	0	0	4/4	1	2	1/8		1/8	1	-1	5	59	B3	3	90
28	1.5	8	8	0	0	4/4	1	1	3/8		1/4	3/2	-1	1	67	G4	4	85
57/2	0.5	8	8	1/8	1/8	4/4	1	2	1/8		1/8	1		5	59	B3	3	91
29	1.0	8	8	1/4	1/4	4/4	1	2	1/4		1/4	1	1	0	60	C4	4	92
59/2	0.5	8	8	3/8	3/8	4/4	1	1	1/8		1/8	1	1	1	67	G4	4	86
30	2.0	8	8	1/2	1/2	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	97
30	0.5	8	8	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	0	60	C4	4	93
30	1.0	8	8	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	1	67	G4	4	87
61/2	0.5	8	8	5/8	5/8	4/4	1	2	1/8		1/8	1	1	0	60	C4	4	94
31	1.0	8	8	3/4	3/4	4/4	1	2	1/4		1/4	1	0	0	60	C4	4	95
31	0.5	8	8	3/4	3/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	88
63/2	0.5	8	8	7/8	7/8	4/4	1	1	1/8		1/8	1	1	6	66	F#4	4	89
32	4.0	9	9	0	0	4/4	2	2	1		1	1		1	43	G2	2	112
32	2.0	9	9	0	0	4/4	2	1	1/2		1/2	1	-1	2	50	D3	3	110
32	1.0	9	9	0	0	4/4	1	2	1/4		1/4	1	0	0	60	C4	4	106
32	0.5	9	9	0	0	4/4	1	1	1/8		1/8	1	-1	6	66	F#4	4	99
65/2	0.5	9	9	1/8	1/8	4/4	1	1	1/8		1/8	1		6	66	F#4	4	100
33	0.5	9	9	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	0	60	C4	4	107
33	1.0	9	9	1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	67	G4	4	101
67/2	0.5	9	9	3/8	3/8	4/4	1	2	1/8		1/8	1	1	5	59	B3	3	108
34	2.0	9	9	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	111
34	2.0	9	9	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	5	59	B3	3	109
34	0.5	9	9	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	67	G4	4	102
69/2	0.5	9	9	5/8	5/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	103
35	0.5	9	9	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62	D4	4	104
71/2	0.5	9	9	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64	E4	4	105
36	2.0	10	10	0	0	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	122
36	2.0	10	10	0	0	4/4	2	2	1/2		1/2	1		2	50	D3	3	124
36	0.5	10	10	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	113
73/2	0.5	10	10	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	114
37	1.0	10	10	1/4	1/4	4/4	1	1	1/4		1/4	1	1	-1	65	F4	4	115
75/2	0.5	10	10	3/8	3/8	4/4	1	2	1/8		1/8	1	1	2	62	D4	4	117
38	2.0	10	10	1/2	1/2	4/4	2	2	1/2		1/2	1		2	38	D2	2	125
38	2.0	10	10	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	2	50	D3	3	123
38	0.5	10	10	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	2	62	D4	4	118
38	2.0	10	10	1/2	1/2	4/4	1	1	1/2		1/2	1	0	-1	65	F4	4	116
77/2	0.5	10	10	5/8	5/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	119
39	0.5	10	10	3/4	3/4	4/4	1	2	1/8		1/8	1		3	57	A3	3	120
79/2	0.5	10	10	7/8	7/8	4/4	1	2	1/8		1/8	1	1	5	59	B3	3	121
40	4.0	11	11	0	0	4/4	2	2	1		1	1		3	45	A2	2	137
40	0.5	11	11	0	0	4/4	1	2	1/8		1/8	1	-1	5	59	B3	3	132
40	1.5	11	11	0	0	4/4	1	1	3/8		1/4	3/2	-1	-1	65	F4	4	126
81/2	0.5	11	11	1/8	1/8	4/4	1	2	1/8		1/8	1		5	59	B3	3	133
41	1.0	11	11	1/4	1/4	4/4	1	2	1/4		1/4	1	1	0	60	C4	4	134
83/2	0.5	11	11	3/8	3/8	4/4	1	1	1/8		1/8	1	1	-1	65	F4	4	127
42	2.0	11	11	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	136
42	2.0	11	11	1/2	1/2	4/4	1	2	1/2		1/2	1	0	0	60	C4	4	135
42	0.5	11	11	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-1	65	F4	4	128
85/2	0.5	11	11	5/8	5/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	129
43	0.5	11	11	3/4	3/4	4/4	1	1	1/8		1/8	1		4	64	E4	4	130
87/2	0.5	11	11	7/8	7/8	4/4	1	1	1/8		1/8	1	1	-1	65	F4	4	131
44	2.0	12	12	0	0	4/4	2	1	1/2		1/2	1	1	4	52	E3	3	148
44	2.0	12	12	0	0	4/4	2	2	1/2		1/2	1		4	52	E3	3	150
44	1.5	12	12	0	0	4/4	1	2	3/8		1/4	3/2	-1	0	60	C4	4	142
44	0.5	12	12	0	0	4/4	1	1	1/8		1/8	1	-1	-1	65	F4	4	138
89/2	0.5	12	12	1/8	1/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	139
45	1.0	12	12	1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	67	G4	4	140
91/2	0.5	12	12	3/8	3/8	4/4	1	2	1/8		1/8	1	1	0	60	C4	4	143
46	2.0	12	12	1/2	1/2	4/4	2	2	1/2		1/2	1		4	40	E2	2	151
46	2.0	12	12	1/2	1/2	4/4	2	1	1/2		1/2	1	0	4	52	E3	3	149
46	0.5	12	12	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	0	60	C4	4	144
46	2.0	12	12	1/2	1/2	4/4	1	1	1/2		1/2	1	0	1	67	G4	4	141
93/2	0.5	12	12	5/8	5/8	4/4	1	2	1/8		1/8	1		0	60	C4	4	145
47	0.5	12	12	3/4	3/4	4/4	1	2	1/8		1/8	1		1	55	G3	3	146
95/2	0.5	12	12	7/8	7/8	4/4	1	2	1/8		1/8	1	1	-2	58	Bb3	3	147
48	4.0	13	13	0	0	4/4	2	2	1		1	1		-1	41	F2	2	164
48	2.0	13	13	0	0	4/4	2	1	1/2		1/2	1	-1	4	52	E3	3	162
48	0.5	13	13	0	0	4/4	1	2	1/8		1/8	1	-1	-2	58	Bb3	3	157
48	1.5	13	13	0	0	4/4	1	1	3/8		1/4	3/2	-1	1	67	G4	4	152
97/2	0.5	13	13	1/8	1/8	4/4	1	2	1/8		1/8	1		-2	58	Bb3	3	158
49	1.0	13	13	1/4	1/4	4/4	1	2	1/4		1/4	1	1	3	57	A3	3	159
99/2	0.5	13	13	3/8	3/8	4/4	1	1	1/8		1/8	1	1	1	67	G4	4	153
50	2.0	13	13	1/2	1/2	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	163
50	1.5	13	13	1/2	1/2	4/4	1	2	3/8		1/4	3/2	-1	3	57	A3	3	160
50	0.5	13	13	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	67	G4	4	154
101/2	0.5	13	13	5/8	5/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	155
51	1.0	13	13	3/4	3/4	4/4	1	1	1/4		1/4	1	1	-1	65	F4	4	156
103/2	0.5	13	13	7/8	7/8	4/4	1	2	1/8		1/8	1	1	3	57	A3	3	161
52	4.0	14	14	0	0	4/4	2	2	1		1	1	1	1	43	G2	2	177
52	2.0	14	14	0	0	4/4	2	1	1/2		1/2	1	-1	2	50	D3	3	175
52	0.5	14	14	0	0	4/4	1	2	1/8		1/8	1	-1	3	57	A3	3	170
52	1.5	14	14	0	0	4/4	1	1	3/8		1/4	3/2	-1	-1	65	F4	4	165
105/2	0.5	14	14	1/8	1/8	4/4	1	2	1/8		1/8	1		3	57	A3	3	171
53	1.0	14	14	1/4	1/4	4/4	1	2	1/4		1/4	1	1	5	59	B3	3	172
107/2	0.5	14	14	3/8	3/8	4/4	1	1	1/8		1/8	1	1	-1	65	F4	4	166
54	2.0	14	14	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	176
54	1.5	14	14	1/2	1/2	4/4	1	2	3/8		1/4	3/2	-1	5	59	B3	3	173
54	0.5	14	14	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-1	65	F4	4	167
109/2	0.5	14	14	5/8	5/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	168
55	1.0	14	14	3/4	3/4	4/4	1	1	1/4		1/4	1	1	4	64	E4	4	169
111/2	0.5	14	14	7/8	7/8	4/4	1	2	1/8		1/8	1	1	0	60	C4	4	174
56	4.0	15	15	0	0	4/4	2	2	1		1	1	-1	1	43	G2	2	191
56	2.0	15	15	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	189
56	1.0	15	15	0	0	4/4	1	2	1/4		1/4	1	-1	0	60	C4	4	184
56	0.5	15	15	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	178
113/2	0.5	15	15	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	179
57	1.0	15	15	1/4	1/4	4/4	1	1	1/4		1/4	1	1	2	62	D4	4	180
115/2	0.5	15	15	3/8	3/8	4/4	1	2	1/8		1/8	1	1	-1	53	F3	3	185
58	2.0	15	15	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	190
58	0.5	15	15	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	-1	53	F3	3	186
58	1.0	15	15	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	2	62	D4	4	181
117/2	0.5	15	15	5/8	5/8	4/4	1	2	1/8		1/8	1	1	4	52	E3	3	187
59	1.0	15	15	3/4	3/4	4/4	1	2	1/4		1/4	1	-1	4	52	E3	3	188
59	0.5	15	15	3/4	3/4	4/4	1	1	1/8		1/8	1	1	1	55	G3	3	182
119/2	0.5	15	15	7/8	7/8	4/4	1	1	1/8		1/8	1	-1	1	55	G3	3	183
119/2	0.5	15	15	7/8	7/8	4/4	1	1	1/8		1/8	1		0	60	C4	4	183
60	2.0	16	16	0	0	4/4	2	2	1/2		1/2	1		-1	41	F2	2	201
60	2.0	16	16	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	199
60	1.0	16	16	0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	192
61	0.0	16	16	1/4	1/4	4/4	1	1	0	appoggiatura	1/8	1		3	57	A3	3	193
61	1.0	16	16	1/4	1/4	4/4	1	1	1/4		1/4	1		1	55	G3	3	194
62	2.0	16	16	1/2	1/2	4/4	2	2	1/2		1/2	1		4	40	E2	2	202
125/2	0.5	16	16	5/8	5/8	4/4	1	2	1/8		1/8	1	1	1	55	G3	3	197
63	1.0	16	16	3/4	3/4	4/4	2	1	1/4		1/4	1	1	7	49	C#3	3	200
63	1.0	16	16	3/4	3/4	4/4	1	2	1/4		1/4	1	0	1	55	G3	3	198
63	0.5	16	16	3/4	3/4	4/4	1	1	1/8		1/8	1	1	3	57	A3	3	195
127/2	0.5	16	16	7/8	7/8	4/4	1	1	1/8		1/8	1	-1	3	57	A3	3	196
127/2	0.5	16	16	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64	E4	4	196
64	4.0	17	17	0	0	4/4	2	2	1		1	1		-1	41	F2	2	216
64	2.0	17	17	0	0	4/4	2	1	1/2		1/2	1	-1	7	49	C#3	3	214
64	1.0	17	17	0	0	4/4	1	2	1/4		1/4	1	-1	1	55	G3	3	210
64	1.0	17	17	0	0	4/4	1	3	1/4		1/4	1		3	57	A3	3	213
64	0.5	17	17	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	203
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1	1	4	64	E4	4	204
65	1.0	17	17	1/4	1/4	4/4	1	2	1/4		1/4	1		1	55	G3	3	211
65	0.5	17	17	1/4	1/4	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	205
131/2	0.5	17	17	3/8	3/8	4/4	1	1	1/8		1/8	1	1	-1	65	F4	4	206
66	2.0	17	17	1/2	1/2	4/4	2	3	1/2		1/2	1	1	2	50	D3	3	217
66	2.0	17	17	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-1	53	F3	3	215
66	0.5	17	17	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-1	65	F4	4	207
133/2	0.5	17	17	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	208
67	1.0	17	17	3/4	3/4	4/4	1	1	1/4		1/4	1	1	2	62	D4	4	209
135/2	0.5	17	17	7/8	7/8	4/4	1	2	1/8		1/8	1	1	3	57	A3	3	212
68	4.0	18	18	0	0	4/4	2	2	1		1	1	1	1	43	G2	2	231
68	2.0	18	18	0	0	4/4	2	3	1/2		1/2	1	0	2	50	D3	3	232
68	2.0	18	18	0	0	4/4	2	1	1/2		1/2	1	-1	-1	53	F3	3	228
68	1.5	18	18	0	0	4/4	1	2	3/8		1/4	3/2	-1	3	57	A3	3	224
68	0.5	18	18	0	0	4/4	1	1	1/8		1/8	1	-1	2	62	D4	4	218
137/2	0.5	18	18	1/8	1/8	4/4	1	1	1/8		1/8	1		0	60	C4	4	219
69	1.0	18	18	1/4	1/4	4/4	1	1	1/4		1/4	1	1	5	59	B3	3	220
139/2	0.5	18	18	3/8	3/8	4/4	1	2	1/8		1/8	1	1	1	55	G3	3	225
70	1.0	18	18	1/2	1/2	4/4	2	3	1/4		1/4	1	-1	2	50	D3	3	233
70	1.0	18	18	1/2	1/2	4/4	2	1	1/4		1/4	1	1	4	52	E3	3	229
70	1.5	18	18	1/2	1/2	4/4	1	2	3/8		1/4	3/2	-1	1	55	G3	3	226
70	0.5	18	18	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	5	59	B3	3	221
141/2	0.5	18	18	5/8	5/8	4/4	1	1	1/8		1/8	1		5	59	B3	3	222
71	1.0	18	18	3/4	3/4	4/4	2	3	1/4		1/4	1		0	48	C3	3	234
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	4	52	E3	3	230
71	1.0	18	18	3/4	3/4	4/4	1	1	1/4		1/4	1	1	0	60	C4	4	223
143/2	0.5	18	18	7/8	7/8	4/4	1	2	1/8		1/8	1	1	4	52	E3	3	227
72	4.0	19	19	0	0	4/4	2	2	1		1	1		1	31	G1	1	248
72	2.0	19	19	0	0	4/4	2	1	1/2		1/2	1	-1	1	43	G2	2	246
72	0.5	19	19	0	0	4/4	1	2	1/8		1/8	1	-1	4	52	E3	3	240
72	1.5	19	19	0	0	4/4	1	1	3/8		1/4	3/2	-1	0	60	C4	4	235
145/2	0.5	19	19	1/8	1/8	4/4	1	2	1/8		1/8	1		4	52	E3	3	241
73	1.0	19	19	1/4	1/4	4/4	1	2	1/4		1/4	1	1	2	50	D3	3	242
147/2	0.5	19	19	3/8	3/8	4/4	1	1	1/8		1/8	1	1	0	60	C4	4	236
74	2.0	19	19	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	247
74	1.0	19	19	1/2	1/2	4/4	1	2	1/4		1/4	1	-1	2	50	D3	3	243
74	1.0	19	19	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	0	60	C4	4	237
149/2	0.5	19	19	5/8	5/8	4/4	1	3	1/8		1/8	1	1	-1	53	F3	3	244
75	1.0	19	19	3/4	3/4	4/4	1	3	1/4		1/4	1	0	-1	53	F3	3	245
75	0.5	19	19	3/4	3/4	4/4	1	1	1/8		1/8	1		0	60	C4	4	238
151/2	0.5	19	19	7/8	7/8	4/4	1	1	1/8		1/8	1	1	5	59	B3	3	239
76	4.0	20	20	0	0	4/4	2	2	1		1	1		0	36	C2	2	257
76	1.5	20	20	0	0	4/4	1	3	3/8		1/4	3/2	-1	-1	53	F3	3	253
76	0.5	20	20	0	0	4/4	1	1	1/8		1/8	1	-1	5	59	B3	3	249
153/2	0.5	20	20	1/8	1/8	4/4	1	1	1/8		1/8	1		5	59	B3	3	250
77	1.0	20	20	1/4	1/4	4/4	1	1	1/4		1/4	1	1	0	60	C4	4	251
155/2	0.5	20	20	3/8	3/8	4/4	1	3	1/8		1/8	1	1	4	52	E3	3	254
78	2.0	20	20	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	256
78	2.0	20	20	1/2	1/2	4/4	1	3	1/2		1/2	1	-1	4	52	E3	3	255
78	2.0	20	20	1/2	1/2	4/4	1	1	1/2		1/2	1	-1	0	60	C4	4	252
