mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	3/4	3/4	0.25	3/16	11/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	0
1	0	1	1	0.75	1/4	3/4	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	1
1	0	7/4	7/4	0.25	7/16	15/16	4/4	1	1	1/16		1/16	1	1	4	64	E4	4	2
2	1	2	2	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	13
2	1	2	2	0.5	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	3
2	1	5/2	5/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	4
2	1	3	3	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		-1	65	F4	4	10
2	1	3	3	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	-1	65	F4	4	5
2	1	7/2	7/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1	1	2	62	D4	4	11
2	1	4	4	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		2	38	D2	2	14
2	1	4	4	0.75	1/2	1/2	4/4	1	2	3/16		1/8	3/2		3	57	A3	3	12
2	1	4	4	0.75	1/2	1/2	4/4	1	2	3/16		1/8	3/2	-1	2	62	D4	4	12
2	1	4	4	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	-1	65	F4	4	6
2	1	19/4	19/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	7
2	1	5	5	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	67	G4	4	8
2	1	23/4	23/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1	1	3	69	A4	4	9
3	2	6	6	2.0	0	0	4/4	2	2	1/2		1/2	1	1	4	52	E3	3	27
3	2	6	6	0.75	0	0	4/4	1	1	3/16		1/8	3/2	-1	3	69	A4	4	15
3	2	27/4	27/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	16
3	2	7	7	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62	D4	4	17
3	2	15/2	15/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1	1	7	61	C#4	4	18
3	2	31/4	31/4	0.08333333333333333	7/16	7/16	4/4	2	1	1/48		1/32	2/3		1	55	G3	3	23
3	2	31/4	31/4	0.25	7/16	7/16	4/4	2	3	1/16		1/16	1	1	1	55	G3	3	29
3	2	47/6	47/6	0.08333333333333333	11/24	11/24	4/4	2	1	1/48		1/32	2/3		3	57	A3	3	24
3	2	95/12	95/12	0.08333333333333333	23/48	23/48	4/4	2	1	1/48		1/32	2/3		-2	58	Bb3	3	25
3	2	8	8	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1	-1	4	52	E3	3	28
3	2	8	8	2.0	1/2	1/2	4/4	2	3	1/2		1/2	1	-1	1	55	G3	3	30
3	2	8	8	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	3	57	A3	3	26
3	2	8	8	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	7	61	C#4	4	19
3	2	35/4	35/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	20
3	2	9	9	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	21
3	2	39/4	39/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1	1	4	64	E4	4	22
4	3	10	10	2.0	0	0	4/4	2	2	1/2		1/2	1		-1	53	F3	3	43
4	3	10	10	1.0	0	0	4/4	2	1	1/4		1/4	1	-1	3	57	A3	3	41
4	3	10	10	0.5	0	0	4/4	1	1	1/8		1/8	1	-1	4	64	E4	4	31
4	3	21/2	21/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	32
4	3	11	11	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		2	62	D4	4	38
4	3	11	11	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	2	62	D4	4	33
4	3	23/2	23/2	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1	1	3	57	A3	3	39
4	3	12	12	0.0	1/2	1/2	4/4	2	2	0	appoggiatura	1/8	1		1	55	G3	3	44
4	3	12	12	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		6	54	F#3	3	45
4	3	12	12	0.75	1/2	1/2	4/4	1	2	3/16		1/8	3/2	-1	3	57	A3	3	40
4	3	12	12	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	2	62	D4	4	34
4	3	51/4	51/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	35
4	3	13	13	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	42
4	3	13	13	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	36
4	3	55/4	55/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	37
5	4	14	14	0.0	0	0	4/4	1	1	0	appoggiatura	1/8	1		0	72	C5	5	46
