mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	3/16	11/16	4/4	2	1	d.i	d	i		i	i							m	1	1	0, -3, 1		0	0
2	1	0	0	4/4	2	1	i(9)	d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
2	1	1/4	1/4	4/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	2	0	0	4/4	2	1	V43	d	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
4	3	0	0	4/4	2	1	i6(2)	d	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
4	3	1/4	1/4	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	1/2	1/2	4/4	2	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
5	4	0	0	4/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	4	1/2	1/2	4/4	2	1	iv7(9)	d	i		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
5	4	3/4	3/4	4/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	5	0	0	4/4	2	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
6	5	1/4	1/4	4/4	2	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
6	5	1/2	1/2	4/4	2	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
6	5	3/4	3/4	4/4	2	1	v7	d	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
7	6	0	0	4/4	2	1	V7(4)/iv	d	i		V7(4)/iv	V		7	4	iv			Mm7	1	1	0, -1, 1, -2		0	0
7	6	1/4	1/4	4/4	2	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	6	1/2	1/2	4/4	2	1	iv\\	d	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
7	6	3/4	3/4	4/4	2	1	III.ii7	d	III		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
8	7	0	0	4/4	2	1	V7(4)	d	III		V7(4)	V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
8	7	1/4	1/4	4/4	2	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
8	7	1/2	1/2	4/4	2	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
8	7	3/4	3/4	4/4	2	1	V7/IV	d	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
9	8	0	0	4/4	2	1	IVM7	d	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
9	8	1/4	1/4	4/4	2	1	viio64	d	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1
9	8	3/8	3/8	4/4	2	1	I(7)	d	III		I(7)	I			7				M	1	0	0, 4, 1	5	0	0
9	8	7/16	7/16	4/4	2	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
9	8	1/2	1/2	4/4	2	1	V(64)	d	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
9	8	5/8	5/8	4/4	2	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
9	8	3/4	3/4	4/4	2	1	V7(4)	d	III		V7(4)	V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
9	8	15/16	15/16	4/4	2	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
10	9	0	0	4/4	2	1	I\\	d	III		I	I						\\	M	1	0	0, 4, 1		0	0
11	10	0	0	4/4	2	1	i.V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
11	10	1/2	1/2	4/4	2	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
11	10	3/4	3/4	4/4	2	1	V(64)/iv	d	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
11	10	7/8	7/8	4/4	2	1	V/iv	d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
12	11	0	0	4/4	2	1	iv\\	d	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
12	11	11/16	11/16	4/4	2	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
13	12	0	0	4/4	2	1	V65/v	d	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
13	12	1/2	1/2	4/4	2	1	V7/v	d	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
13	12	3/4	3/4	4/4	2	1	V(64)/v	d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
13	12	15/16	15/16	4/4	2	1	V7/v	d	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
14	13	0	0	4/4	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
14	13	1/2	1/2	4/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
14	13	3/4	3/4	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	14	0	0	4/4	2	1	iv7(9)	d	i		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
15	14	3/8	3/8	4/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
15	14	1/2	1/2	4/4	2	1	#viio43	d	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
15	14	3/4	3/4	4/4	2	1	ii%2	d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
16	15	0	0	4/4	2	1	i6(11#72)	d	i		i6(11#72)	i		6	11#72				m	1	1	-3, 1, 2, 5	-1	0	-3
16	15	1/2	1/2	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	16	0	0	4/4	2	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
17	16	1/2	1/2	4/4	2	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
18	17	1/2	1/2	4/4	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
19	18	0	0	4/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
19	18	1/8	1/8	4/4	2	1	i(4)	d	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
19	18	1/4	1/4	4/4	2	1	i\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
