mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	3/4	1.25	3/16	11/16	4/4	2	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	2	1.0	0	0	4/4	2	1	i(^2)	d	i		i(^2)	i			^2				m	1	1	0, 2, 1		0	0
2	1	3	3.0	1/4	1/4	4/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	2	6	4.0	0	0	4/4	2	1	V43	d	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
4	3	10	1.0	0	0	4/4	2	1	i6(2)	d	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
4	3	11	1.0	1/4	1/4	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	12	2.0	1/2	1/2	4/4	2	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
5	4	14	2.0	0	0	4/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	4	16	1.0	1/2	1/2	4/4	2	1	iv7(9)	d	i		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
5	4	17	1.0	3/4	3/4	4/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	5	18	1.0	0	0	4/4	2	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
6	5	19	1.0	1/4	1/4	4/4	2	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
6	5	20	1.0	1/2	1/2	4/4	2	1	v}{	d	i		v	v						}{	m	1	1	1, -2, 2		1	1
6	5	21	1.0	3/4	3/4	4/4	2	1	v7	d	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
7	6	22	1.0	0	0	4/4	2	1	V7(4)/iv	d	i		V7(4)/iv	V		7	4	iv			Mm7	1	1	0, -1, 1, -2		0	0
7	6	23	1.0	1/4	1/4	4/4	2	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	6	24	1.0	1/2	1/2	4/4	2	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	6	25	1.0	3/4	3/4	4/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
8	7	26	1.0	0	0	4/4	2	1	V7(4)/III	d	i		V7(4)/III	V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
8	7	27	1.0	1/4	1/4	4/4	2	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
8	7	28	1.0	1/2	1/2	4/4	2	1	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
8	7	29	1.0	3/4	3/4	4/4	2	1	V7/IV/III	d	i		V7/IV/III	V		7		IV/III			Mm7	1	1	-3, 1, -2, -5		-3	-3
9	8	30	1.0	0	0	4/4	2	1	IVM7/III	d	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
9	8	31	0.5	1/4	1/4	4/4	2	1	viio64/III	d	i		viio64/III	vii	o	64		III			o	1	1	-4, 2, -1		2	-4
9	8	63/2	0.5	3/8	3/8	4/4	2	1	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
9	8	32	1.0	1/2	1/2	4/4	2	1	V(64)/III	d	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
9	8	33	0.5	3/4	3/4	4/4	2	1	V7(4)/III	d	i		V7(4)/III	V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
9	8	67/2	0.5	7/8	7/8	4/4	2	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
10	9	34	4.0	0	0	4/4	2	1	I/III|PAC}	d	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3	-3
10	9	36	0.0	1/2	1/2	4/4	2	1	{	d	i									{		1	1				
11	10	38	2.0	0	0	4/4	2	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
11	10	40	2.0	1/2	1/2	4/4	2	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
12	11	42	2.75	0	0	4/4	2	1	iv|IAC}	d	i		iv	iv					IAC	}	m	1	1	-1, -4, 0		-1	-1
12	11	44	0.0	1/2	1/2	4/4	2	1	{	d	i									{		1	1				
12	11	179/4	1.25	11/16	11/16	4/4	2	1	IV	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
13	12	46	2.0	0	0	4/4	2	1	V65/v	d	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
13	12	48	2.0	1/2	1/2	4/4	2	1	V7/v	d	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
14	13	50	2.0	0	0	4/4	2	1	V|HC}{	d	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
14	13	52	1.0	1/2	1/2	4/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
14	13	53	1.0	3/4	3/4	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	14	54	2.0	0	0	4/4	2	1	ii%65(119)	d	i		ii%65(119)	ii	%	65	119				%7	1	1	-1, -4, 0, 2	1, -3	2	-1
15	14	56	2.0	1/2	1/2	4/4	2	1	iio6	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
16	15	58	2.0	0	0	4/4	2	1	i6(11#72)	d	i		i6(11#72)	i		6	11#72				m	1	1	-3, 1, 2, 5	-1	0	-3
16	15	60	2.0	1/2	1/2	4/4	2	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	16	62	2.0	0	0	4/4	2	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
17	16	64	4.0	1/2	1/2	4/4	2	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
18	17	68	2.0	1/2	1/2	4/4	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
19	18	70	4.0	0	0	4/4	2	1	i|PAC}	d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
