mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	8.0	0	0	6/4	2	1	g.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	8	2.0	1/2	1/2	6/4	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	10	1.0	1	1	6/4	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
2	2	11	1.0	5/4	5/4	6/4	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	12	1.0	0	0	6/4	2	1	V|HC}{	g	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
3	3	13	1.0	1/4	1/4	6/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	14	1.0	1/2	1/2	6/4	2	1	V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
3	3	15	3.0	3/4	3/4	6/4	2	1	V2/iv	g	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
4	4	18	1.0	0	0	6/4	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	19	1.0	1/4	1/4	6/4	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
4	4	20	1.0	1/2	1/2	6/4	2	1	V7/III	g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
4	4	21	1.0	3/4	3/4	6/4	2	1	I/III	g	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
4	4	22	1.0	1	1	6/4	2	1	ii6(2)/III	g	i		ii6(2)/III	ii		6	2	III			m	1	1	-4, 0, 1		-1	-4
4	4	23	1.0	5/4	5/4	6/4	2	1	ii6/III	g	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
5	5	24	1.0	0	0	6/4	2	1	V7/III	g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
5	5	25	1.0	1/4	1/4	6/4	2	1	V(64)/III	g	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
5	5	26	1.0	1/2	1/2	6/4	2	1	V7/III	g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
5	5	27	2.0	3/4	3/4	6/4	2	1	V(64)/III	g	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
5	5	29	1.0	5/4	5/4	6/4	2	1	V7/III	g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
6	6	30	3.0	0	0	6/4	2	1	I/III|IAC}	g	i		I/III	I				III	IAC	}	M	1	1	-3, 1, -2		-3	-3
6	6	33	1.0	3/4	3/4	6/4	2	1	V/iv{	g	i		V/iv	V				iv		{	M	1	1	0, 4, 1		0	0
6	6	34	2.0	1	1	6/4	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	36	2.0	0	0	6/4	2	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
7	7	38	2.0	1/2	1/2	6/4	2	1	V/V	g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
7	7	40	2.0	1	1	6/4	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	42	1.0	0	0	6/4	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
8	8	43	1.0	1/4	1/4	6/4	2	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
8	8	44	1.0	1/2	1/2	6/4	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	45	2.0	3/4	3/4	6/4	2	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
8	8	47	1.0	5/4	5/4	6/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
9	9	48	1.0	0	0	6/4	2	1	v.i	g	v		i	i							m	1	1	0, -3, 1		0	0
9	9	49	1.0	1/4	1/4	6/4	2	1	VI6	g	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
9	9	50	1.0	1/2	1/2	6/4	2	1	v6(2)	g	v		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
9	9	51	1.0	3/4	3/4	6/4	2	1	v6	g	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
9	9	52	1.0	1	1	6/4	2	1	iv6(2)	g	v		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
9	9	53	1.0	5/4	5/4	6/4	2	1	iv6	g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
10	10	54	1.0	0	0	6/4	2	1	V|HC}{	g	v		V	V					HC	}{	M	1	1	1, 5, 2		1	1
10	10	55	1.0	1/4	1/4	6/4	2	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	56	1.0	1/2	1/2	6/4	2	1	V(64)	g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
10	10	57	1.0	3/4	3/4	6/4	2	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	58	1.0	1	1	6/4	2	1	V/iv	g	v		V/iv	V				iv			M	1	1	0, 4, 1		0	0
10	10	59	1.0	5/4	5/4	6/4	2	1	V7/iv	g	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
11	11	60	1.0	0	0	6/4	2	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
11	11	61	0.5	1/4	1/4	6/4	2	1	ii%7	g	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
11	11	123/2	0.5	3/8	3/8	6/4	2	1	ii7	g	v		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
11	11	62	1.0	1/2	1/2	6/4	2	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
